UniqueCount	AmbigCount
10284	102
154	279
211	10
346	160
741	13
723	10
80	112
22	52
239	1
444	8
1726	23
260	2
644	6
95	1
294	2
630	11
921	36
1445	41
97	0
82	551
143	0
38	55
119	1045
4	2
0	45
0	46
22	0
632	2
328	1305
919	1482
389	3
56	1147
12	473
420	18
683	0
190	4
33	1
521	11
250	2
304	0
8	0
0	0
50	1
663	54
387	4
131	3
391	39
234	25
1062	17
1691	43
591	4
356	21
111	15
0	0
175	2
178	4
97	40
305	493
9	36
1794	30
100	10
2089	638
330	0
310	0
167	0
28	237
4	200
63	299
0	248
0	89
0	5
70	56
0	54
0	244
17	1
595	3
2444	25
0	231
7	9
0	77
23	107399
142	272
2	60
0	30
1	49
3	0
101	126
0	1
0	2
1	1396
0	52
209	83
60571	16350
0	128
74	480
185	254
7	2
13	62
12	36
2	0
2	0
0	2
0	0
18	15
13	11
93	46
497	485
32	323
316	182
20	11
373	1423
0	348
336	311
38	0
246	6
13	4
1	21
22	41
1	22
985	176
55	0
79	2
660	8
12	4
38	2004
60	4
30	77
0	10
458	2
0	29
0	80
0	27
0	54
0	36
16	160
0	20
0	87
0	15052
0	11
1	130
3	1
0	34193
26	39061
24	82780
0	62241
405	39
321	0
185	2
333	8
483	6
394	14
24925	278
1345	13
7	2
732	3
508	3
226	0
228	2
125	0
0	55
1013	10
9	186
285	1
825	61
165	1
233	7
481	6
140	2
194	0
129	0
22	0
1515	575
1706	20
25	2
9	0
2568	50
155	46
202	0
75	127
1	125
0	908
242	1
218	5
2165	28
691	3
1033	15
1856	17
39	0
349	102
839	12
117	5
45	0
290	131
62	28
250	1948
0	52
2	43261
243	4590
0	487
3	38
0	2
1	9
11	57
0	29
113	31
1	21693
2	5
0	230
528	266
0	0
3490	228
334	32
548	40
2329	35
504	8
233	1
480	9
40	0
3097	3283
1229	125
7	0
197	20
61	0
16	570
133	0
11	0
3962	1138
0	117
364	3
4171	55
320	2
403	10
444	3
29598	333
41	98
592	4
392	51
10	583
2027	239
205	1
810	53
391	80
184	2
688	42
501	4
64	252
1338	11
1221	170
440	220
129	70
650	5
288	1
7	0
398	474
18877	185
608	9
295	0
171	1
466	10
52	24
96	25
0	18
32	4
1	105
0	40
0	26
150	72
0	75
0	7
1	151
50	84
303	4
693	218
546	91
426	147
257	120
762	117
170	1
0	13
1	4
32	1
123	2042
200	51
1148	6
236	3
29	0
60	0
4130	41
496	9
6	232
4601	206
880	168
1935	27
235	8
569	8
698	6
3114	44
475	34
428	36
57	0
2458	30
230	3
0	1
940	10
316	3
1954	24
490	10
312	2
570	5
1067	11
229	3
155	19
643	1
340	776
76	12
998	4000
1241	13
1022	7
7920	84
247	2
36	0
32	1
1889	13
7719	3145
108	91
541	8
103	0
130	14
163	4
34	0
63	0
86	0
59	0
99	0
1087	23
1030	9
866	13
1463	15
211	3
70	5
281	28
7964	133
1784	217
196	126
325	2
2007	20
13	0
603	56
151	9
94	2
199	15
501	399
1093	73
879	13
44	10
9	10
2120	33
50	76
2536	17
1166	12
469	1
0	142
107	2
323	87
587	11
80	6
285	2
466	1
142	0
239	3
151	20
26	23
3	0
5925	89
1117	8
55	1
1191	15
47	1
210	6
128	3
394	8
20	43
1165	16
0	283
80	1
572	5
152	1
0	283
410	108
4	3
98	3
831	9
1128	23
372	169
0	168
1188	12
14	0
2638	914
13	6
1	0
302	28
1064	9
458	22
499	298
39492	366
104	85
3042	88
184	2
423	22
182	74
57	29
602	5
139	3
1171	378
166	49
195	64
518	38
44	30
127	123
4	655
0	9
56	208
0	65
1	128
8	82
5	254
2	93
108	604
0	285
0	284
21	138
117	676
0	293
70	0
1137	14
168	438
20	39
1081	954
506	18
36	39
219	0
344	10
33	46
57	33
777	8
237	1
31	0
170	79
378	340
0	133
20	32
101	148
458	5
641	14
439	3
185	22
261	53
26	0
24	1
349	7437
0	1683
6	7113
3723	1212
32	0
995	36758
2	228
169	0
61	0
770	88
98	485
4	472
222	4
305	4
15	0
145	237
1	93
75	21977
1022	19
203	2
80	3
72	2
409	4454
344	6
887	12
358	20
390	20
1254	589
312	1400
4	136
1	6332
1026	122
0	2407
0	95
344	5
297	218
101	77
50	171
0	135
0	0
0	41
0	87
2	3
1	38
0	5
0	7
1	109
46	14
0	63
0	26
192	379
192	95
33	71615
652	8
321	5
154	175
569	248
10	190
218	646
415	9
413	6
9	0
29	1
75	0
66	67
50	69
195	1
395	3
218	4
384	1
456	6
741	7
575	21
407	22
185	14
511	17
122	2
17	16
42	2
69	82
988	111
424	93
62	344
465	67
207	2
1109	14
1394	17
1062	1850
813	302
730	12
508	9
6	0
350	6
332	0
316	4
114	112
461	186
291	27
11	81
294	9
849	18328
398	0
59	0
1405	23
2619	42
5	0
289	3
414	1
261	16
3126	34
11	0
1033	7
109	204
126	509
0	58
40	29
1	26
0	402
0	31
5	3
0	23
0	63
0	10
33	1
0	26
0	67
417	18
114	4
240	7
103	190
1028	170
66	1
0	75
560	90
85	2
7	2
2	0
491	3
138	2
61	149
565	529
45	36
117	14
1505	23
367	4
135	76
583	42
2514	23
525	11
816	54
3	74
22	0
0	210
220	27
82	79
22	27
238	154
49	0
2312	340
420	673
294	1
124	694
552	134
10	1
109	26
229	4
374	1
1141	279005
1099	13
572	4
3360	38
181	197
35	1
2	0
2994	33
1467	20
330	4
186	163
239	2
532	421
0	338
2	935
43	27
167	18
0	13
2	342
2	73
0	105
10	106
745	16
128	21
4	0
143	1310
266	5
372	2
283	5
107	9
439	88
41	288
176	339
1	136
182	563
24	3
877	24
243	8
18	3
206	43
939	123
120	1237
59	152
597	12
509	14
350	6
30	0
7833	18135
110	486
477	929
0	74
24	33
0	522
137	115
17	39
72	140
0	98
19	106
81	89
1063	100
679	3
311	842
0	467
0	55
0	2
1	22
1	86
0	16
87	0
55	2
240	9
36926	361
1324	12
328	1
476	3
1221	12
7	182
678	149
33	0
239	1167
469	7
37	31
352	3
374	6
289	1
36	6
183	9
293	192
4	0
1910	5899
5	0
188	7
56	0
162	64
237	72
87	0
116	0
1061	14
30	0
583	4
12	0
21	0
78	32
446	36
976	13
54	0
508	63
6127	125
267	17
66	0
151	2
214	19
2122	3531
55	1
48	0
235	3
333	2
1225	6
166	5
515	5
9	97
0	83
1	474
0	725
0	0
49	20
166	2597
8	229
1	110
1674	588
73	44
0	674
96	50996
5	11930
4	273
0	20
6	46
1	32884
1170	36870
2	186
22	0
0	31
13	67
168	7
267	19
187	1
8	0
122	10
46	3
81	0
1437	11
1480	8942
563	1381
1957	46
718	18
302	10
95	0
10866	125
739	14
96	0
1086	14
73	1
1202	15
210	3
184	30
330	8
322	35
274	40
362	163
419	69
334	237
1353	18
444	181
253	95
2603	986
765	8
1	64
186	17
711	384
709	5627
4	1712
6913	18350
3	105
0	51
0	15
49	30
0	1
98	92
62	16508
2	279
0	14
10	689
0	14
1	112
4	95
15	110
76	55
758	14
132	7
333	507
320	5
513	105
389	4
145	2
1707	357
1380	18
20	0
736	9
166	1
1016	12
448	161
553	10
65	31
151	0
4	226
1	0
5	2019
523	122
17	5
109	3
109	0
562	170
1577	133
1083	135
5	0
530	6
230	2
107	1
8	1
13	0
46	1
0	6
19	6
105	2
454	15
234	1
41	9
948	25
5	41731
21	75419
0	22439
0	41736
34	91692
2	41755
10652	9747
19	4434
350	67
1725	122
0	412
68	61
28	140054
6	1108
0	0
0	0
0	254
236	2272
669	3086
0	18
18	873
54	2986
19	21312
90	5
458	33
286	3
668	5
197	5
322	2
395	25
242	25
518	56
382	51
325	3
125	0
0	0
19	0
67	0
1141	16
63	1
463	3
44	6
63	11
6	15
251	4
321	7
56	23
77	5
3	11
109	295
1064	8
959	5
113	15
494	8
870	143
107	4280
0	65
36	1232
88	84
183	1306
387	1242
4077	755
0	25805
113	8
674	27
126	44
251	6
1426	18
72	91
61	258
108	239
7129	74
174	8
62	0
20	91
14	0
3	0
432	3
801	73
0	213
0	139
103	111
0	9
0	56
73	0
180	130
39	3
353	89
47	35
103	74
0	101
0	120
49	466
107580	130022
23	316
241	291
1276	264
3964	65
1899	22
259	22
551	20
311	3
265	3
291	54
0	41
16	41
407	51
741	6
125	0
444	8
985	86
822	86
52	1984
1153	678
4	2415
112	2841
0	707
24	41
103	19
1	31
351	1223
41	4612
422	1
193	103
473	361
1940	2068
4349	2716
1113	705
1079	106
89516	195869
903	609
65	116
431	5
144	1
110	0
1414	26
56	112
105	71
591	36
141	57
110	7
1403	17
572	11
172	2
897	105
348	38
1	14776
54	35927
0	400
0	118
4	28079
22	6530
39	710
6	347
4	64
0	26
17	9
412	233
292	213
56	0
34199	441
845	11
334	386
363	159
310	2
0	0
1	0
0	60
11	31
322	9
1	17
39	121
1003	13
693	2
125	0
445	5
224	0
232	1
53	104
482	33
270	81
241	27
5	0
1196	18
43	69
267	5
627	5
383	67
899	81
0	57
559	14
287	11
148	1
268	9
393	1
218	23
3	38
422	32
19	98
287	907
276	905
29	1
4	0
0	0
3594	5024
9676	1324
1379	810
168	3
2348	34
695	12
1260	6
151	2
379	6
268	5
370	7
169	2
81	0
98	0
287	313
11	0
323	395
531	537
57	30
23	1
711	196
0	496
0	148
0	9
0	0
0	10
0	2228
0	27611
300	0
0	446
0	736
835	7
1245	9
836	11
2017	32
25	4696
65	2
86	0
396	112
329	3
51	2
109	0
99	0
570	12
0	5
235	15
9	2
427	1
427	3
161	6
1001	657
286	1
168	1
1217	15
2505	66
713	245
95	598
45	2
179	3
1415	75
125	3
2262	46
352	35
4944	65
12	1
459	2
395	70
178	2
3	0
123	2
275	5
478	2
1262	14
25724	331
46	412
135	412
1904	27
3222	33
272	7
108	1
47	2
31	0
1232	94
672	5
1269	10
1335	15
133	5
84	1
23	289
1905	320
27	0
9	5
165	1
46	26
210	467
1	0
0	0
951	10
556	7
170	9
455	10
580	3
358	25
453	94
63	1444
885	15
43	3
26	958
1163	7
454	3
257	6
49	0
1399	15
138	0
208	2
128	0
56	2
419	2
203	7
34	7
794	6
1	247
143	3
1076	12
53	0
137	2
28	2
20	17
1	17
21	0
321	110
30	0
167	1
363	18
501	6
215	0
251	1
295	4
72	21
27	22
106	2
34	0
605	7
456	5
1049	105
1406	15
56133	564
178	56
137	4
248	4
321	0
2	15055
74	17
308	12
172	24
717	3
1677	12
4604	41
747	13
36	2
47	7
208	8
48	352
51	2
616	160
253	17
3049	24
18	60
10298	4613
31	58
21	9
1886	28
11069	148
4416	1028
11948	4657
60	983
61	29
3	524
337	255
440	4
239	2720
22	2159
5	51459
206	4
280	18
732	122
192	3
2037	110
541	4
85	2
489	4
89	903
142	1
743	9
260	2
20	34
14	0
518	10
210	5
378	19
352	2
88	0
191	2
517	7
1217	12
0	8
2	8
91	2
8471	96
1857	25
204	13
522	98
276	12
15599	137
141	1
827	8
255	2
235	5
103	2
1267	14
76	0
1	1
51	0
259	0
214	14
19	11
494	1
196	2
266	9
505	10
873	12
109	41
394	56
624	45
306	1
175	3
82	0
3822	35
6020	73
70	0
29	0
26357	193
291	50
242	9
516	4
777	473
259	1
6647	52
137	2718
2719	1583
33	933
996	14
126	6
80	9
49	10
324	1
39	1
214	1
2688	37
117	0
564	8
157	14
2957	39
810	13
170	535
136	3
505	29
17	0
136	0
544	323
263	32
15	371
1	439
180	1151
215	4
22	1
0	288
13	1
2103	21
369	12
25182	2812
203	3391
0	290
42	2828
9	20
0	142
106	212
0	853
0	23
0	32
15	6
0	106
855	58
70	0
1849	38
1878	44
113	1
162	3
496	5
2079	24
772	147
907	173
112	830
189	828
240	2
739	6
1680	5328
149	42
784	333
9	35
1	33
2601	2050
3	30
294	34
452	267
200	2
777	7
590	32
98	39
37	40
455	6
3827	226
1166	10
4	0
126	39
504	8
14	0
3	3087
1367	3106
2	322
238	366
869	36
452	59
1549	81
419	7
795	79
205	1
0	20
0	185
0	283
0	79
18	8900
50	63
11	520
0	21
40	84
3	216
0	22
2	71
235	24
634	12
254	21
22	0
0	15
74	82
0	76
124	0
449	7
29	37
69	0
642	10
474	6
966	9
24	0
533	7
1327	36
297	4
501	115
679	8
1142	10
0	2
702	7
29	0
36	0
656	15
592	10
287	4
619	17
1235	23
169	6
237	1
1395	6
487	2
14	47
1335	10
73	0
71	1182
0	25
0	69
0	22
2	18
1	19
1	75
1	27
53	0
63	68
193	7
2553	36
260	4
11	34
8	0
435	8
135	14
256	12
13	5
50	56
280	275
617	344
1977	361
20604	203
433	31
1015	11
25	4
44	164
260	3
70	2
312	6
1235	52
4759	60
2598	91
592	5
177	0
29	1
1022	19
116	5
1	0
48	3
61	0
1349	7
3823	36
225	227
149	1
607	37
20	2
110	0
590	29
205	232
64	407
219	796
1619	31
694	244
20	193
0	0
0	13778
0	0
0	38
2	5
0	1
26	6
701	2
1038	10
0	133
1090	474
0	1
483	9
449	10
317	1
56	11977
1169	11
0	2
0	2
0	2
0	2
37	10
476	47
149	102
51	31
2	1
415	615
382	270
195	275
861	148
389	1440
141	36
189	3
167	6
230	5
613	173
2013	21
330	5
2551	36
669	6
370	57
1711	70
64	2
408	5
490	5
176	9
25786	297
2709	28
1317	14
57	2
236	4
261	27
61	16
282	1
174	547
370	545
2042	68
209	3
324	5
320	4
0	7
0	9
69	45
4	52
0	19
0	23
0	374
2	41
0	0
0	17
0	785
1120	13
3187	38
300	107
0	67
79	2
3480	37
135	651
0	115
0	297
19	92
304	60
2	137
266	601
2	251
109	632
10	288
0	56
154	116
392	7268
352	234
474	477
70	469
39	31
14	165
2	1363
427	1575
0	114
38	89
1568	1138
782	107
1094	258
349	31
424	5
1040	15
6	0
2	274
0	0
0	0
0	5294
0	13
0	118
0	189
170	132457
1122	359
1880	319
294	666
828	4
1061	89
834	12
103	0
117	28
173	21
144	163
1	307
58	401
142	5
2	89
273	4
50	0
384	1249
38	300
1441	2503
96	343
839	60
544	6
1711	17
15	0
112	5
526	4
405	5
450	110
173	63
178	24
11	0
1656	309
467	2
16	2
78	50
52	173
190	1
561	7
337	8
468	4
2134	2608
51	4827
595	468
133	188
804	38
256	1
17	0
282	40
152	37
154	5
457	668
727	107
13	0
3	0
186	222
132	193
1	0
178	2
58	1
256	5
262	4
156	17
99	2
229	4
261	53
90	50
201	10
3926	277
315	6
119	1
199	0
277	6
133	47
0	80
0	23
80	49
0	31
0	132
0	52
35	155
45	215
1	238
0	9
0	44
81	112
2	25
1	12
0	95
0	74
33849	142538
47	102
10	25191
1053	13
439	7
5331	53
364	9
4614	103
420	4
1927	270
1978	205
511	2
148	2
174	3
2523	29
311	13
192	1
1020	11
13	38
189	7
314	3
195	5
162	2
570	2
16141	191
237	268
651	188
92	163
5	2015
3	32860
16	27582
5338	47294
364	171
4	41096
3806	46358
881	8
249	79
763	237
144	2
394	74
0	74
942	16996
377	25
219	3
45	0
866	2297
215	12
133	8
130	3
199	0
232	9
237	0
24	38
45	38
62	0
556	5
24	3
152	90
335	85
464	9
19	0
123	4
382	0
1565	130
274	497
11878	10074
368	35
735	14
599	84
6	442
307	138
0	10
0	20
0	42
99	90
41	97
0	41
0	6638
35	74
4	316
5	200
11	0
53	575
78	836
128	2760
20	145
281	29
0	16
62	68
12	16
2	54
6	22
29	70
115	71
463	4573
728	571
522	95
225	453
322	3
49	0
514	26
26	15
55	15
1120	9
1	1475
68	0
1351	335
487	420
0	377
20	247
93	395
251	1
239	5
239	1
433	31
597	11
487	89
385	87
146	481
831	9
324	4
141	1
1559	197
1352	197
87	2
654	70
1327	10
16	0
336	341
50	114
18	17
0	6
0	12
1	314
0	253
11	794
16	54
1	94
862	15
36	0
1487	20
383	1
1	0
10499	96
113	1
9	301
452	586
42	301
187	631
996	32
44	668
17403	153
715	11
178	3
496	7
1112	16
144	3
36	3
98	231
10	37
93	4
752	5
150	5
1294	151
219	2
360	4
565	18
159	19
1250	97
219	19
1	100
0	20
0	19
0	20
0	11
3	3
0	22
0	20
0	20
0	3
10	22
59	9
4	0
167	10
454	6
2418	36
180	4
24	4
182	5
55	18
112	404
213	529
200	471
578	2
311	494
3	284
1	55
185	260
370	63
3848	187638
461	887
84	3
40	1
213	688
9	1
11273	129509
221	9
118	179
7	2216
0	3
0	10
98	264
0	277
0	40
1	4
0	8
0	1
6	267
1	137
31	13
67	6
361	4
7	0
0	0
562	8
139	1
376	15
337	157
295	6
666	14
343	32
9	0
514	4
62	1
1053	137
110	130
304	2
2249	22
283	44
56	1
7	20
772	7
40	24
116	11
110	9
825	11
226	3
1058	320
454	7
1834	20
634	8
504	3
413	5
29	1
55	2
114	0
540	10
969	15
595	9
45	0
322	31
783	55
49	1
2473	35
2462	1119
0	38
0	39
129	0
41559	506
170	1
1870	24
3373	953
425	9
162	3
247	3
818	7
89	1
4996	191
102	0
1432	6
1371	29
1329	11
241	3
41	15
2	15
928	16
815	13
420	1
1207	10
564	19
1367	15
20001	1195
3837	885
128	1
23	54
1	54
339	7
247	6
815	21
2	518
70	362
126	0
1751	15
440	3
216	139
157	2755
349	20
1134	11
445	2
22	1
625	5
102	123
0	123
350	16
171	380
4	7
157	1
661	94
534	6
378	5
230	0
162	15
1358	21
1248	14
834	13
844	1
0	112
374	112
1624	15
297	2
125	16
53	20
93	10
559	109
86	1
117	2
23	44
430	825
327	323
994	11
1402	11
418	3
513	9
1121	13
5	9
3418	1002
2	879
280	1
362	378
29	239
123	239
232	52
358	4
1211	29
106	42
400	5
1856	20
29	2612
9	3570
232	6
15	955
18	846
47	10
769	56
1032	10
97	0
4	25
1019	15
4	18356
194	2
4	0
7272	80
67	3
122	2
150	5
128	1
38	0
500	962
6	81
45	66
228	81
795	7
44	0
405	595
374	167
67	1
1781	14
2553	29
436	6
1396	19
3764	46
366	3272
0	18118
1988	17
67	2
828	32
41455	338
110	1
1469	228
666	79
105	0
1622	101
1651	214
2391	27
208	6
199	4
2581	493
2272	105
1158	104
643	89
772	6
193	30
326	7
75	0
372	489
481	16
188	751
1324	1140
462	803
937	75
251	16
0	26
763	5
1140	17
840	141
166	76
1808	2889
0	140
3	260
0	1155
53	49
78	44
988	6
62	51
201	205
996	9
392	5
136	2
45834	495
351	222
153	48
76	17
1080	1567
2	293
64	59
441	13
604	276
37	1
712	7
202	173
45	18
9642	649
108	2
86	0
18	252
25	0
1317	64
0	1144
464	215
148	408
803	288
373	276
267	13
104	13
1106	39
1778	22
1183	13
1528	196
8255	78
979	10
1185	6
91	2
73	1
1590	2069
60	1
113	3
0	0
1085	15
684	4
781	228
59	43
70	530
537	20
0	12
4	265
33	4
0	5163
0	20
11	78
0	13
0	60
74	131
286	7
42	5
61	0
11	0
28	71
0	109
171	147
68	0
98	85
25	285
65	213
3108	34
165	5
197	1
148	4
149	10
0	55
58	47
238	236
618	501
35	0
457	49
536	6168
0	2
260	1
1095	5
4	0
7	0
145	0
55	1
9	1832
0	534
0	1746
0	2841
0	2635
0	1517
0	1167
5937	1512
12	0
120	2
299	77
92	4
2832	716
238	6
337	13
576	13
1857	1757
564	6
1307	17
1976	305
4220	818
959	8
382	710
174	722
0	44
0	34
0	24
0	18
8	23
0	99
0	369
538	1323
52	321
59	29
0	81
0	230
0	90
0	0
0	13
18	23
0	103
50	444
150	11111
33	751
4	738
67	165
55	152
1	23
723	119
995	11
333	4
649	9
1175	80
10	0
53	1
69	1
435	4
542	29
6	0
233	1
37	13
412	1
1968	261
1180	250
344	4
246	1
1260	14
514	6
437	8
89	0
6	1
1982	23
784	41
2115	20
438	5
121	5
108	0
124	276
602	5
257	34
29	19648
130	2
103	8
3201	40
888	13
2839	90
2598	87
134	432
1654	49
626	4
687	8
96	29
274	54
3564	28
453	93
365	65
24	0
0	0
3	0
0	0
1531	20
205	10
1	930
0	29
0	0
0	0
0	0
0	3
0	699
0	127
0	69
21	55
0	15
55	0
512	4
460	11
267	4
459	5
779	13
732	8
160	2
2117	11
335	4
531	3
1710	20
289	171
107	624
107	2
1190	380
27	184
539	75
55	48411
81	53
46	22
118	48411
64	45
0	68
120	172
9	402
237	63
699	9
571	116
633	0
92	0
69	51
0	75
12	70
90	141
0	65
145	0
600	55
42623	486
30	4
897	164
127	64
898	13
6	2
1298	11
107	4
3	836
1738	20
121	1
75	0
