"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","threshold","batch","Sample","Condition","Batch","Batch2","AB","Bacs","file_ID","Replicate","Replicate_Number"
"11",-6.57244287774151,12.2378073320111,-2.37569868589503,2.94445427691114,-1.19016731030979,-2.46877104110337,-8.76245809227978,-9.21756557003874,-4.56138526357919,-1.06302452698315,5.84088238348754,-2.32538873439434,-0.927407415367255,-1.2035425063523,0.516484723418451,0.712347438772932,0.0763238003189093,0.21682361158959,0.328795338941151,-0.606993481197816,-0.527697800557796,-0.017745779477577,-0.317442130501373,-0.763835198092839,1.99840144432528e-14,"thrld = 0","with batch","G05281","wt","a","f","no","bac","G05281_salmon","wt.3",3
"12",9.18028752506306,-3.13271219420182,-4.50028395050888,-2.77270255951872,6.12411969298792,-5.3501603818377,3.59632166165536,3.28296592559311,-4.06105676155993,-1.91017683166486,0.653832835738478,1.31091556888808,1.65403337791022,-2.98648726381397,4.51727481323066,3.14222699153086,0.652281650761245,3.20434761637067,-0.573865873511987,1.33128332047651,-0.880069695137486,2.50778785973876,-0.0681964865867442,-0.510832093260977,2.05287176147095e-14,"thrld = 0","with batch","G05282","bA.A","a","a","yes","bac","G05282_salmon","bA.A.4",4
"13",0.737656265023963,10.3509737555734,-11.7997093435347,1.4550476822696,-0.0316442232634152,1.71418459459323,-3.39137535498031,7.44704396681876,3.71145171520755,0.712007200143039,2.09572315202594,-2.52247242810329,2.40316336464338,1.45537375936398,-3.80156092540177,2.09912994779829,-0.265655294963053,1.29195432345657,-2.04272798683918,0.00928655699227715,-2.21283165932269,-0.847396988119842,0.31023296383055,-1.59227035343429,1.99042171633579e-14,"thrld = 0","with batch","G05283","GF","b","f","yes","no","G05283_salmon","GF.3",3
"14",12.265357298123,9.06672279190711,4.738322440144,-4.75474090799959,-1.32062108706711,4.47512812915724,0.772083123198069,-2.35798980758869,-0.852849984224186,2.2231248415256,-2.55982217890653,1.45307934106945,2.80710481132666,-0.572190413469291,0.386895839463869,-0.435070055369973,1.19847912013306,-3.20199279040869,2.40289518587603,3.20221055103575,-3.74099683224427,-0.457879571824739,-1.8422597222833,-1.46701859922836,2.00117700188684e-14,"thrld = 0","with batch","G05284","bE.A","b","e","yes","bac","G05284_salmon","bE.A.2",2
"15",-1.71201778079014,-9.75353290944969,2.02625347968057,-4.93309896410097,-2.80795137281933,-2.28009281544767,-0.899516222046553,-2.94221843719379,5.02253369284467,-7.51334522664333,-1.12904459442228,0.959510311288331,3.13633253714319,-0.171193878339446,-1.01693976988039,0.976814461414695,0.440540293734331,2.28366156750475,1.60462320457815,-1.08336759763206,1.59025137892727,-1.99320780413536,-2.75935256206968,-0.886913594085418,2.1017909634935e-14,"thrld = 0","with batch","G05285","bJ.A","b","c","yes","bac","G05285_salmon","bJ.A.3",3
"16",14.0443611252731,4.31341704422119,5.09383610988625,2.24191361327477,2.84165461078842,7.41355677947277,0.909199699472628,-1.32647597001654,4.3732497231362,-0.484053712411257,-0.0955970534792391,-2.90401942487169,-2.8923165006375,1.87533070853279,1.16065990637378,-0.0704407178870626,2.81397287854312,0.0460845082148026,-1.58635805033407,-0.605791062505471,1.91817346268819,3.78942197263388,-1.60193683516767,-1.68224047295332,2.05599426372771e-14,"thrld = 0","with batch","G05286","bE.A","b","d","yes","bac","G05286_salmon","bE.A.3",3
"17",-12.3699637797864,-25.389244938073,-1.07251187731823,-6.29102922500192,7.50079856098101,3.17077324158853,-7.83392627561888,-0.899067237575034,-0.464353572136782,0.596844699074887,-1.16829647915513,-1.60542913852836,2.79718090093297,0.48799450758937,1.0867976484614,-0.850184461622511,0.264625506557081,-2.79878600983889,-2.25790372305895,0.430537612374921,0.258498562434508,0.261496093482956,1.64598690949437,-0.0320566231032337,2.08583150751451e-14,"thrld = 0","with batch","G05287","GF","b","d","yes","no","G05287_salmon","GF.4",4
"18",-5.35868293889326,-6.60454861922669,1.46671218468479,-7.03490561596723,-6.66383903004639,-0.572673486562154,7.38238238036176,-0.396870956253085,0.154341227554151,-2.6446298671361,5.24727180801315,-0.407795831753334,-2.81051281307961,3.1050991388924,0.0930968798046815,2.84834710878801,1.42988663119614,-2.49580407626262,-1.03089765051646,2.42762971807178,-0.139266635921706,-1.16285352179848,1.60993633598414,0.574043155183029,1.98834004816462e-14,"thrld = 0","with batch","G05288","bJ.A","b","f","yes","bac","G05288_salmon","bJ.A.4",4
"19",14.609477171854,2.76005347792258,0.0255380412539625,2.62347360969539,8.54799538269978,-4.34046322573922,-0.739587385959471,4.01193012437809,-0.74655994745276,-4.05118269969438,2.47390438713443,1.77273689657764,-0.182803889841122,4.26596514273885,-0.00129072531413138,-2.0625053401061,-1.29124328245956,-3.05667285039523,3.71955707254316,-2.24817450513229,-0.465069790405622,0.777076316143993,0.519851300803472,0.31933741216831,1.96578864297692e-14,"thrld = 0","with batch","G05289","bA.A","b","d","yes","bac","G05289_salmon","bA.A.5",5
"20",14.8761622055306,3.55799728311885,5.77761891346665,-0.749561172221575,2.2121052212475,7.52985591247832,-0.996786826389976,2.68221007587498,-0.8567595841668,1.63714650037843,1.21493369471544,0.0516617279027268,-1.21035138310694,-1.43413528046614,2.80370518222062,0.332344494129539,-2.73822588016643,1.59385281998725,1.40029086967291,0.432261934549144,2.79206196488058,-3.79224711993841,1.96828818451354,-1.73530712495678,1.96474780889133e-14,"thrld = 0","with batch","G05290","bE.A","b","b","yes","bac","G05290_salmon","bE.A.4",4
"21",-24.9562038218787,9.46171131096992,6.29600227841726,5.91756705929326,2.31805103970679,0.0918716238469909,-0.443188035010533,1.92494806218359,1.77478215334515,-4.04899898438074,-0.869945476559685,1.65465847938902,-1.18897116076165,-2.37519594856751,-0.598391837390179,-0.0626086069954376,-4.83890744092529,-1.97023178654245,-2.03619416667387,3.11715115937869,0.592141395009633,1.09135608226901,-1.14181092954924,0.491760658158212,1.70974345792274e-14,"thrld = 0","with batch","G05291","wt","b","e","no","bac","G05291_salmon","wt.4",4
"22",4.80539331836323,3.86558475005036,3.33900321684452,-2.4879605071688,-5.54759275679865,0.0792204156273788,2.37172698572699,-5.37388852190187,3.32740230048285,2.50271837278611,-1.6867207882116,1.04349794831902,2.71721365118072,1.96416829321092,1.33535324085101,2.10477721384479,-4.67871071920025,0.602245263846957,-0.636300705944749,-2.91173127944971,-1.14941303786634,2.01316871896354,2.35582070304223,0.573165514193141,2.04419814409107e-14,"thrld = 0","with batch","G05292","bE.A","b","f","yes","bac","G05292_salmon","bE.A.5",5
"23",-12.4954584355572,7.72436334611051,1.47946052870322,3.64557655566063,-1.051377432636,1.04594492700835,-0.969649115516407,-1.30282024903419,0.669621764636948,-2.35405496864348,-1.81726591863171,4.96543318190315,0.469282882752781,-0.280805207434034,-1.82688574170397,-2.28087851561978,4.07318901519712,2.23939394955629,0.477434103139746,1.01230620048182,0.154089996703225,0.783787332703437,4.43658405963362,-0.622342090055258,1.93421667571414e-14,"thrld = 0","with batch","G05293","wt","b","a","no","bac","G05293_salmon","wt.5",5
"24",7.92080954822561,2.95295458302182,-0.0137579165332923,-7.0210333866917,-2.63039259147186,1.14993977582912,3.33520791402482,0.633594807995786,-3.51951550126965,-3.23255598989595,-0.560696944639696,-0.746338261672075,-1.47912390421471,-0.80916860599898,0.34069705110311,-5.85493283247224,-0.774642062104848,1.26326383035581,-4.0304182241314,-2.21004376412429,-2.16871749795677,-1.13606778448901,-0.595976218154049,0.130387675976792,2.03795313957755e-14,"thrld = 0","with batch","G05294","bJ.A","b","d","yes","bac","G05294_salmon","bJ.A.5",5
"25",-5.50901684851064,0.134973144411089,-16.6599724009803,-3.64330618644449,-5.76696681133118,1.77539958973898,2.88332510865069,1.03538132873864,-0.7175013760191,-0.211730993742431,-2.05796435001565,-0.748579350034835,-1.4056727738971,-4.81148590479234,-0.909334013637329,0.0213896027750487,-0.225352553469676,-3.51755181210565,2.29963239629484,-2.04074268268345,1.96176662647192,1.29856369899857,0.513465257449288,-0.87427038643095,1.92797167120062e-14,"thrld = 0","with batch","G05295","GF","b","e","yes","no","G05295_salmon","GF.5",5
"26",-4.70899879371699,-10.8493989271497,3.4704075502138,2.0464297376268,-1.83838169153186,4.35947593335136,-4.66168585918446,1.24789574747464,-4.19531777169307,2.07684568941551,-2.58776823990388,3.29554322232882,-2.28254365166869,-4.83031120310514,2.090129653955,-1.19343838745369,1.30666700939298,1.41688928269246,-1.0203350751109e-13,-2.31066251202283e-14,-6.57807142090405e-15,-1.69482483602934e-15,1.70610053862319e-15,-9.29811783123569e-16,-1.49186218934005e-15,"thrld = 0","w/o batch","G05271","GF","a","a","yes","no","G05271_salmon","GF.1",1
"27",18.3756094287596,-18.7673334159679,3.93864259066741,-14.5392522394189,8.94903230662164,-1.48942381105303,-0.178029861365338,0.606195455126032,1.41760099205303,0.383270835239991,0.825730679429445,-0.988116655824111,0.64562373286814,-0.365584654714336,0.144114785965776,-0.0558360562699158,0.894830313818988,0.133280067619028,1.65830890686003e-14,-2.27890623039073e-14,-1.32116539930394e-14,-1.64035451888367e-14,2.14064876935538e-14,-1.19904086659517e-14,-4.10782519111308e-15,"thrld = 0","w/o batch","G05272","bA.A","a","e","yes","bac","G05272_salmon","bA.A.1",1
"28",7.41605131898483,4.39628557761495,-7.56665758382647,3.85068861328211,4.35700532915129,-2.40690800098399,-1.57459657569328,1.68989097734781,5.34742203074498,-6.62257859720419,3.3026409827845,1.58989231337931,-2.3045647316828,-0.487724442349344,-0.832649938134959,2.02019203503006,-1.97605235997056,-0.736610205934446,-1.02835491858078e-13,-2.580184330081e-14,1.47104550762833e-15,1.0096090630185e-15,2.9316826744008e-16,-2.63677968348475e-15,8.46545056276682e-16,"thrld = 0","w/o batch","G05273","bJ.A","a","a","yes","bac","G05273_salmon","bJ.A.1",1
"29",11.2921603683512,0.333152722355299,6.11629367597731,0.954914214047771,-2.36206034411775,-2.05472989597199,2.41142968257831,-6.26911850116941,-3.51751708822042,0.696372072398725,2.56416891527152,-1.49892771079799,-5.01584558528578,1.22051477693079,0.455615588877065,2.54681328226245,-0.0820697047704044,1.13060501714592,1.42873993885795e-14,-2.14609146426126e-14,-4.16333634234434e-15,-1.9966667208493e-14,1.3011293431564e-14,-8.77076189453874e-15,1.38777878078145e-16,"thrld = 0","w/o batch","G05274","bA.A","a","b","yes","bac","G05274_salmon","bA.A.2",2
"30",-28.352506960111,1.741419414394,-4.08963475937335,-0.501103141182065,2.93611240832468,-4.64861713620916,0.519502739792642,3.9888229531215,0.630870965055879,-3.55871929214599,-3.7703595456254,-0.969152594918499,1.05242607038237,-0.0597402463509275,-1.65105751272411,-3.29055831488982,1.57439749562557,1.03364088711603,8.32797372729566e-15,-1.97502604548649e-14,-6.38378239159465e-15,1.28924648734596e-14,5.29611077215719e-15,7.93809462606987e-15,-2.77555756156289e-16,"thrld = 0","w/o batch","G05275","wt","a","b","no","bac","G05275_salmon","wt.1",1
"31",-7.9419955693934,13.8624082857428,11.3609465706044,3.96698989300389,4.54609205341507,1.43400911587696,-3.48865929528228,2.06574973921605,-2.45645484491324,1.21597606344597,0.384971282273851,-3.42531906324462,1.36501804700984,-2.21319719740653,-0.887758877315775,1.69957585620857,-0.424591265518629,-3.21421771873848,-8.62157567560473e-16,-2.36429799349569e-14,1.33781874467331e-14,8.8332119396739e-15,3.40699690681845e-15,1.2267964422108e-14,-6.49480469405717e-15,"thrld = 0","w/o batch","G05276","GF","a","d","yes","no","G05276_salmon","GF.2",2
"32",21.0215676469529,3.27572737278537,3.31678350848362,-1.47611234571361,-4.74737118478228,-4.09677829971332,0.932763231179999,-0.609841983529158,-3.38706392874497,-4.14945351868208,-2.46258798568257,4.09198883553482,1.65437377886356,1.23811305934307,0.454049770035492,-0.272246066111588,1.52421065543521,-2.65989737852988,1.75764350990315e-14,-2.0571218339871e-14,-6.66133814775094e-16,-8.41687830543947e-15,2.84321177712599e-15,9.99200722162641e-15,6.77236045021345e-15,"thrld = 0","w/o batch","G05277","bA.A","a","c","yes","bac","G05277_salmon","bA.A.3",3
"33",-2.49054315223215,-2.87482679120613,-11.2407493229536,10.5276646282609,-2.49515520282183,-4.51892878921332,-0.373991035076298,4.70375171080154,-3.63322953040696,4.49820059408724,3.24817143131425,1.88990455689999,1.30779738544993,2.72700445981231,-0.00650107634270644,-0.0340553232916387,-0.909549107107486,0.480628999214318,5.9540046504214e-15,-2.34339457561017e-14,-9.10382880192628e-15,1.09565134742695e-14,5.86163062532563e-15,7.21644966006352e-15,-3.1641356201817e-15,"thrld = 0","w/o batch","G05278","bJ.A","a","e","yes","bac","G05278_salmon","bJ.A.2",2
"34",-27.6142659403826,0.460575445671705,-1.62692123351831,-2.78749157355229,1.79955936934557,9.78364113813703,6.08919582480779,-0.846292419325679,1.13041060087066,0.753437874674194,4.59198290666429,0.410370683170282,-0.00291590774978503,-0.501890503468912,-0.0380321839453134,-0.512285269395476,-0.79409466064843,1.17091889014037,8.76729244758678e-15,-1.98998803546679e-14,-4.8017145815038e-15,9.65547086728691e-15,-2.692290834716e-15,1.74860126378462e-14,5.44009282066327e-15,"thrld = 0","w/o batch","G05279","wt","a","c","no","bac","G05279_salmon","wt.2",2
"35",12.8077045663158,0.0723727234855445,-9.07290560641929,-1.75434673162259,-3.86570419011026,6.94915034344358,0.91244141350195,2.61035408964774,1.45099044546648,0.62688420363051,-4.11934934950983,-3.37982035508759,-3.50618739869541,2.06510938257413,1.41276228915383,-1.87289915023564,-1.60912023851653,-1.94014621862749,1.05627854553314e-14,-2.10406778805572e-14,-3.66373598126302e-15,-7.59982354825439e-15,-4.6672735121156e-15,1.62370117351429e-15,-8.95117313604032e-15,"thrld = 0","w/o batch","G05280","bE.A","a","f","yes","bac","G05280_salmon","bE.A.1",1
"36",-10.0962179627657,8.71766178970946,0.830336411691181,-2.80519574302069,-1.72595456542447,-2.50099236144612,-8.25195573390829,-7.84804845662257,4.56172180749188,2.56396015098926,0.0564342576236427,3.15405814033069,1.93495812876289,0.639105839246646,-0.964275221598258,-0.138898109856329,0.17362811386658,1.31226148652991,7.42494173783248e-15,-1.85173057443144e-14,-4.35762537165374e-15,1.67921232474555e-15,-9.11076769583019e-15,8.71525074330748e-15,-1.17961196366423e-14,"thrld = 0","w/o batch","G05281","wt","a","f","no","bac","G05281_salmon","wt.3",3
"37",10.2914350492375,-0.368044197435332,4.56345819845337,2.51681468828874,-5.55317428806977,-0.809898236217971,7.66358546864926,-1.33935931208847,2.65056632229576,1.51580392415083,-2.03403533463981,-4.17042137177109,5.15186013174571,0.568600729488234,-0.176397277926068,1.10363550400304,0.321743748392688,1.87264689137228,-9.90496205020841e-14,-2.45151121625042e-14,2.31759056390501e-15,-3.01321467777171e-15,-2.74953670942324e-16,-2.44249065417534e-15,-6.45317133063372e-16,"thrld = 0","w/o batch","G05282","bA.A","a","a","yes","bac","G05282_salmon","bA.A.4",4
"38",-0.749905499378652,6.04341181948078,12.5352162012802,-3.81463758678116,-4.01995946324017,-0.798347955372535,0.0667203227353944,9.81224294938854,0.694846304729696,-0.697340866595552,3.31404482711105,0.623994936326013,-0.989404251058854,1.04664165841954,0.127571972361698,1.71714811059561,2.51721856995453,1.70510230804421,2.93737473580635e-14,-1.79552553380979e-14,-3.49720252756924e-15,-1.50573997714787e-15,-1.14890735813944e-14,-2.47024622979097e-15,-4.05231403988182e-15,"thrld = 0","w/o batch","G05283","GF","b","f","yes","no","G05283_salmon","GF.3",3
"39",13.9647484650851,10.994262491984,-5.25698476900102,4.7240768333608,-2.22425841955793,6.67954796044659,-2.04632103492308,-3.17450388670822,0.133472184791116,-2.18742069313458,1.45874218221441,-2.24040670176651,-0.453748655745833,-1.70748770213383,-3.39988941530792,-1.56516356695024,4.4893318687986,0.0242596361538579,2.99697332922788e-14,-2.13603006810059e-14,-4.66293670342566e-15,1.10536579889242e-14,-8.44810332800705e-16,-4.38538094726937e-15,3.12250225675825e-15,"thrld = 0","w/o batch","G05284","bE.A","b","e","yes","bac","G05284_salmon","bE.A.2",2
"40",6.59269829342968,-3.73630281845708,-1.68986227496532,4.26360391926589,2.94781181543671,-5.68686283842372,-7.02195905598779,1.45613440285484,2.25665332787432,3.39601564400788,-2.12939492098171,-4.5023595187051,-1.65145787111378,-0.736222555874161,-0.416017586090176,0.784531335507062,-0.730115994786784,1.48897848838952,3.95165399968284e-14,-2.09904793199711e-14,-1.06165076729781e-15,-6.48613107667728e-15,-3.97988933475979e-15,2.18575157973078e-15,1.7125190154843e-14,"thrld = 0","w/o batch","G05285","bJ.A","b","c","yes","bac","G05285_salmon","bJ.A.3",3
"41",10.439521352933,5.55758452377122,-7.44575539538133,-5.78024802692367,2.07985845540112,4.52484623334329,-0.289516581107366,0.98434125534733,-4.00053245316347,-1.06798009468672,-3.64697425447337,2.23999151421517,0.554579067634181,1.60000319073714,-3.37602345167108,2.56655210440315,-1.80556316730369,3.66174240291825,2.37713494721792e-14,-2.31789414051331e-14,1.72639680329212e-14,-2.0122792321331e-16,2.42774550462954e-15,-4.35762537165374e-15,-8.74300631892311e-16,"thrld = 0","w/o batch","G05286","bE.A","b","d","yes","bac","G05286_salmon","bE.A.3",3
"42",-16.9539599522509,-28.5554257755283,0.22930406337745,1.17373963317253,-8.27182002781404,0.98784826252389,-4.1337043585156,-1.65188379857226,1.19148679015604,-3.46262644551346,1.58556281565421,-1.42415348197483,0.388483312016977,2.07045393166881,-0.612451223405094,0.544139290397176,0.499103835069832,-1.05458263269318,2.78326894951469e-14,-1.72361040370883e-14,2.98372437868011e-16,-1.43027950594288e-15,4.23792945181134e-15,-9.5062846483529e-16,-5.48172618408671e-16,"thrld = 0","w/o batch","G05287","GF","b","d","yes","no","G05287_salmon","GF.4",4
"43",-5.92405032771797,-13.3324444367209,-0.840593661434147,6.66546514270052,5.8059987195979,-2.01382701917278,7.89073475733225,-1.84466423180669,-0.384812767363546,2.11065259249248,-2.07172237676487,2.29125943394952,-0.677210910902975,-1.86062234350639,-3.9427940664529,1.93598038581917,0.867758986596697,-2.21051081402915,2.92286540023307e-14,-1.97475499494337e-14,-4.37150315946155e-15,-1.14361645153771e-15,-9.82764217227761e-15,-2.94209101525666e-15,-2.57086019139763e-15,"thrld = 0","w/o batch","G05288","bJ.A","b","f","yes","bac","G05288_salmon","bJ.A.4",4
"44",11.0056612252614,5.13778065996009,-1.93235842209944,-5.36597578044813,-5.57533079433965,-7.07959638481396,4.88709209262538,0.147183172489137,1.95305264096576,2.41756059094274,2.58716662379276,0.923705464235301,-1.62748516018445,-4.00701657348045,-1.0442618991895,-4.26581810890996,-1.63517314341809,-0.0672983324791564,2.81632356324835e-14,-2.00521023396849e-14,1.63757896132211e-14,-1.89778748271863e-15,1.0321604682062e-15,-5.27355936696949e-15,7.21644966006352e-16,"thrld = 0","w/o batch","G05289","bA.A","b","d","yes","bac","G05289_salmon","bA.A.5",5
"45",17.0603465917598,-2.07457213674929,-2.02665891660397,-0.453811072865717,-0.574052064206937,6.70334703218115,-2.93093242237095,2.28029554804792,2.88664612316454,2.86234721974727,1.20619063035388,2.46808030571649,3.96341951490341,-1.16077453057987,1.19544192384705,0.743745032627372,-1.49232779085517,-2.16424590426195,3.79855652141159e-14,-1.84455315604959e-14,-2.22044604925031e-15,-1.35030875370035e-14,7.40726924242097e-15,-1.70141678523805e-14,3.49720252756924e-15,"thrld = 0","w/o batch","G05290","bE.A","b","b","yes","bac","G05290_salmon","bE.A.4",4
"46",-25.6396149708305,9.17204638535622,-6.29127401835679,-7.1401217616263,-4.9917464697072,-2.83487631217372,1.78501078115785,-1.09736665530372,0.37885679366386,-0.680045235727944,-2.88750724294832,-0.400880106873176,-0.515382481262905,-2.52126082765199,3.4267683971369,4.15419514302147,-0.516951917379806,-1.20705472323644,2.68496162803e-14,-1.80376547032068e-14,-7.71605002114484e-15,2.17187379192296e-14,-6.20510587356904e-15,8.43769498715119e-15,-1.22124532708767e-15,"thrld = 0","w/o batch","G05291","wt","b","e","no","bac","G05291_salmon","wt.4",4
"47",3.9624692235465,-1.50100189595484,-3.45205334511791,1.70871491872392,3.80561949917698,-1.63598300745215,-0.617940759661316,-2.72988435060702,-6.32274579032449,-4.6041560805167,2.82059264154,-2.68949215551862,3.23784443189434,-1.89023453673394,3.36673502653563,-1.64133123632282,-1.94948543190128,1.13329323808253,3.24305876207506e-14,-1.73056827115076e-14,-2.81372147803438e-15,-1.81321971326476e-15,-1.25416170504433e-14,-5.48172618408671e-15,-3.80251385934116e-15,"thrld = 0","w/o batch","G05292","bE.A","b","f","yes","bac","G05292_salmon","bE.A.5",5
"48",-12.9984875745053,6.82115754697013,-0.467208164840634,-8.41393303919762,3.03455065045038,-1.14266969614937,-1.42730303377152,-1.59842741273398,-3.80267058134769,3.02992898363781,1.31916259175919,-0.715014163937028,-0.564751748394231,4.74943491596626,-1.081082437894,-1.93038915157938,0.347641602184874,-2.55292596813029,-8.1935929666533e-14,-2.42954256973044e-14,1.11716191852906e-15,9.92001619737337e-15,-9.87377497471686e-15,-4.50854631406372e-15,6.5893471234979e-15,"thrld = 0","w/o batch","G05293","wt","b","a","no","bac","G05293_salmon","wt.5",5
"49",3.45077294344993,3.99765230605427,-2.21213681650107,6.00549428119536,7.22120031333749,0.132892773069829,3.02478814227986,-1.54539036848026,3.31244786695492,0.897069885811475,-0.910726467247451,1.68577556676899,-0.680595266476543,2.54975664848103,5.92049545158144,-0.544449142098939,3.36622374117058,0.674356280992581,2.35263197811975e-14,-2.43505302727209e-14,1.5709655798446e-14,2.76341449723105e-15,-4.33680868994202e-17,-7.7715611723761e-16,1.24206200879939e-15,"thrld = 0","w/o batch","G05294","bJ.A","b","d","yes","bac","G05294_salmon","bJ.A.5",5
