UniqueCount	AmbigCount
21	87
3	1
1	11
33	31
226	88
611	330
326	79
0	0
93	51
701	157
0	13
15	50
9	10
1	16
0	4
1	4
98	63
598	7
1205	9
378	33
41	0
45	0
327	52
563	15
302	337
606	5
0	0
1	50
61	0
114	2
1504	1157
164	242
61	84
18	0
376	115
162	0
1666	28
3764	27
104	3
91	10
323	445
5639	63
1727	199
1826	19
46334	317
364	39
1169	6
3322	30
64	1
106	379
4386	19
336	5
420	3
19	17095
7	207
13	140
459	6
250	2
400	7
2403	17
164	0
63	1
348	2
34	0
1191	10
358	5
86	16
177	85
41852	26314
127	26
228	58
71	0
65	7
270	9
74	8
669	194
211	1
1311	15
422	4
805	141
215	0
17	0
14	7635
9	3
573	3
161	2
20	2
365	3
25	71
106	73
100	0
40	0
173	1
4	0
1081	10
510	217
37	228
81	254
75	21
288	0
501	2
162	0
2089	21
337	4
114	3
984	13
76	1
4246	155
252	2
448	6
356	23
145	4
3	20494
2517	10067
295	64
20	153330
19	1584964
9	298829
0	9
41	117
21	759091
22	1606394
109	120
2	580044
4	2
828	38
2228	57
1556	28
433	343
4	258
389	3
33	6254
193	8
121	2
610	3
341	1
39	1
57	6844
153	7
511	6
285	1
125	0
63	1
112	2
15	0
23	7
36	1
70	3
59	24
306	3
56	1
39	0
667	192
166	3
139	1
144	4
0	0
178	211
1348	34
1519	39
0	101
88	0
88	231
26	7
34	20
7	5
2822	359
477	98
35	0
320	1
695	5
335	1
374	0
99	0
2314	16
21	89
1	9
0	11
24	1
67	194
34	31
39	0
72	2
143	153
13	0
23	16
7	63
423	49
869	100
709	6
421	5
641	13
1	0
7	24395
171	10
219	188
61	1
43	119
19	0
77	23
515	43
305	44
1	2090
332	4745
847	8094
8	1
126	2
266	1
584	7
805	5
1072	28
88	6
94	6
1152	12
223	1
227	2
2579	85
206	1
665	6
962	260
1337	615
795	8
6	305
638	0
1594	1893
168	3
169	4
11	2
5812	60
240	6
273	6
165	3
1693	9
10	0
366	128
34	105
218	10
257	8
36	0
0	0
3191	351
584	98
898	11
115	0
600	515
597	31
238	25
57	0
1205	183
50	0
112	10
4933	49
284	10
1196	467
0	25
0	57
9	39
539	132
0	67
7	219
58	247
5	209
25	0
103	0
172	0
173	3
70	23
47	12
291	109
3	296
233	15
198	297
435	6
115	3
28	24
105	4
5	1
0	68
189	4
480	12
489	3
16	0
60	17
0	77
585	109
178	186
855	8
92	2
107	12
433	255
740	13
242	48
0	1128
966	1500
832	140
548	65
804	7
6167	69
117	11
418	3
29	0
0	208
540	6565
189	2217
642	8
51	0
17	86
421	3545
104	2209
438	788
271	14
35	0
75	19
0	0
0	316
135	1
547	29
139	0
431	15
375	1
1104	248
2864	2344
0	63
1359	42
303	464
883	188
418	4
155	1
2	23883
122	0
283	3
803	77
21	0
1658	1161
0	52
20	45
143	1408
7056	78
26	0
0	0
0	528
14	34
0	29
409	9
1	158
91	0
452	150
2	185
58	51
595	317
387	105
234	6
224	182
81	48
2778	418
499	98
412	34
192	92
255	0
1784	841
474	137
220	2
13080	438
76	9
101	6
72	1
359	1
1362	18
169	0
238	4
19	2
153	4
421	1
180	5
63622	480
184	4
8250	202
157	0
227	17
330	14
445	7
867	8
50	19
474	53
202	45
22	0
869	86
0	12159
9	5848
251	8
141	22
38	0
636	4380
12	15
176	35
1949	1422
5758	85
63	192
663	44
1292	117
282	3
420	209
