UniqueCount	AmbigCount
23	85
3	0
0	4
13	25
231	84
477	354
379	85
0	0
134	92
752	79
2	27
14	75
7	2
1	14
0	2
0	2
61	35
829	7
1140	8
336	21
51	0
57	1
581	93
704	13
289	342
620	4
5	0
2	18
41	0
301	1
2654	1795
133	218
154	215
22	0
359	126
290	5
1340	15
4210	23
171	0
95	6
493	651
3501	28
1740	169
2338	12
66945	347
464	30
1209	12
5058	44
97	0
131	678
2579	15
389	1
520	3
25	21366
2	252
16	186
269	4
486	2
410	12
1375	4
181	0
33	1
602	2
42	0
668	2
247	2
44	9
162	85
64662	39811
249	55
265	87
78	0
137	8
412	5
101	5
1091	272
322	2
708	6
552	6
772	114
356	0
28	0
10	9379
10	0
862	5
154	7
23	7
282	3
55	161
239	161
133	0
54	0
158	0
4	0
1516	9
431	341
78	415
172	481
62	20
454	1
336	2
168	1
1977	16
376	2
168	1
1362	8
97	0
2079	40
436	0
720	4
360	8
174	0
0	9532
2769	12217
282	56
7	39288
6	379318
7	68970
0	3
13	251
4	185732
6	379957
396	276
1	131482
1	0
650	33
2507	38
1827	17
760	444
5	373
374	1
56	9840
172	6
188	1
274	0
487	4
67	1
65	4103
77	2
759	6
183	0
242	1
78	0
252	0
7	0
13	0
44	0
87	6
71	37
189	0
71	0
19	0
690	242
133	4
179	3
188	1
0	0
366	522
1979	63
2905	69
0	56
114	0
147	307
13	6
8	27
3	0
4471	549
523	127
33	0
321	0
1405	11
407	3
381	3
98	0
2303	16
12	49
1	12
0	12
38	0
46	219
31	28
61	0
92	0
175	135
14	0
26	26
6	54
813	105
1483	203
723	10
494	0
427	6
1	0
7	23575
306	18
132	99
43	0
50	175
31	0
73	23
177	21
107	21
2	549
384	4005
758	3788
4	0
121	0
293	10
510	1
986	7
800	36
133	13
63	12
899	4
380	3
361	4
3371	114
224	2
712	5
596	146
2212	1273
667	5
15	426
599	2
2390	3108
175	0
268	0
16	3
8681	53
119	1
142	7
213	0
2665	4
6	0
305	65
34	96
318	17
245	15
39	0
0	0
4548	682
560	71
1015	14
143	1
379	393
754	108
308	108
94	0
1231	143
103	1
213	26
1753	16
148	5
201	47
2	11
0	2
9	47
1122	264
0	26
4	226
45	263
11	258
46	0
136	0
273	1
184	2
64	28
44	8
196	119
11	447
39	23
271	449
694	12
192	10
46	52
164	17
2	0
1	183
263	1
981	7
707	3
9	0
59	41
3	104
635	131
268	305
488	4
170	2
134	13
539	438
465	1
291	72
1	1072
1175	1434
791	211
945	75
753	3
3865	16
88	19
365	1
57	0
0	150
272	3085
31	796
602	5
80	1
15	159
176	2587
128	798
236	826
273	9
25	2
70	26
2	0
0	436
153	0
1081	29
130	2
497	5
625	6
968	239
1187	970
0	21
1453	21
166	583
1283	242
451	1
150	0
0	4478
150	1
448	9
878	71
6	0
746	569
0	3
10	50
157	1333
10045	62
39	0
0	0
1	785
9	12
0	35
291	12
0	300
94	2
629	269
1	115
133	56
319	193
225	101
145	1
240	187
23	24
1962	297
246	57
439	13
237	149
277	0
2985	1045
664	150
349	0
10728	320
92	7
129	7
93	0
569	4
1681	11
297	2
238	2
13	0
68	0
533	5
66	7
98073	494
284	4
2140	39
177	0
248	12
492	5
223	9
781	8
205	96
537	60
308	37
17	1
930	103
0	864
19	9215
128	3
121	20
66	2
2529	16744
12	12
82	35
1162	745
4848	70
53	64
659	40
992	119
250	6
377	197
254	64
0	103
130	215
115	29
135	2
632	201
149	0
29022	191
198	15
506	4
102	444
118	3
206	11
395	2
45	0
147	0
575	4
126	63
134	8
109	0
399	2
468	2
460	4
563	1762
238	644
0	9
711	312
2	4
23	4
166	0
41	4
903	10
947	5
99	164
87	2
1600	33
378	1
2508	115
914	6
0	0
39	1
51	3730
2	0
15	3
88	2
24	0
593	68
750	58
150	14
3764	28
347	22
653	11
8538	34
4145	21
1627	12
1042	7
128	2
56	224
344	163
309	220
131	61
129	0
297	0
1069	13
8	0
71	3355
69	0
117	14
336	3
118	11
1444	112
3051	30
57	3
1572	16
370	0
1584	3
403	8
171	170
0	1
1	103
0	10
0	0
70	270
0	171
3614	5132
23	6309
0	1
0	242
6	17
94	333
0	72
0	6
0	14
0	57
0	113
2	17
75	92
1462	15
112	115
108	588
101	44
79	3
0	38
0	18
14	129
0	38
13	631
554	40
130	0
370	6
14	0
235	2
214	1
1584	7
324	1
742	2
516	7
13	0
1543	140
237	134
406	2
1391	67
1249	80
408	571
46	61
154	3
141	911
963	21
412	3
810	189
230	0
321	0
1342	6
127	0
2472	92
588	3
0	80
1355	12
683	149
125	12
112	2
70	1
831	4
246	16
174	84
1197	15
360	98
593	321
211	44
441	1
462	3
535	157
6	3
280	25
61	0
3539	25
468	0
389	3
118	12
124	8
964	7
100	2
729	182
37	2
990	9
71	6
1	0
151	0
344	7
101	268
34	0
114	3385
6	2192
1	96
1	1
0	15
50	211
0	25
330	43
108	20
0	8
120	4
2	5493
0	346
3	25
13	3008
100	6
27	211
1195	44
765	211
4	99
236	9
547	135
306	3
189	1750
157	35
275	193
0	41
572	202
477	130
12	200
30	3
257	82
788	3
474	154
53	0
50	10
32	0
340	0
566	363
13	0
12	132
288	110
1171	4
470	834
148	0
181	4
87	0
97	0
371	110
2709	33
7	506
100	1
319	3
178	22
39	2
159	1
131	22
9	2
144	1
57	0
148	104
674	146
238	3
282	0
326	2
215	22
604	71
79	0
1408	10
10	0
5	439
24	0
378	2
791	5
226	0
229	40
3258	810
27	0
392	12
240	38
235	2
20	146
0	1033
2	23037
0	2476
19	4
0	28
0	23
0	54
116	35
0	62231
1	318
0	0
17	58
35	7874
4	0
0	16
0	0
0	153
43	25
117	29
304	508
5	137
30	0
2	85
245	215
145	39
77	21
363	20
17	5
945	116
82	151
32	1
0	159
0	0
169	24
235	172
3	76
156	0
198	1
274	0
228	2
2	1
103	2
329	430
3167	19
599	214
1308	5
2108	96
657	45
1794	31
0	12
698	1
403	31
352	96
930	78
140	62
64	245
198	30
454	28
9985	53
123	0
207	0
471	53
205	9
1403	5
51	2
127	176
204	3
537	0
355	2
184	1
319	1
2786	19
14	0
1998	12
264	741
8	1
0	1
61	379
523	0
1008	0
4826	28
125	0
0	0
0	0
1	2738
0	179
0	2
1078	97
0	48
0	121
259	87
0	50
1	187
78	1571
0	8476
0	17
59	976
378	1326
0	10
0	10
46	464
0	72
0	177
0	0
0	27
0	530
1	15
0	14
0	323
143	7
110	0
60	0
27	80
39	4189
102	1669
0	1912
77	969
0	227
125	17
385	17
271	29
0	1168
70	0
4	1
21	53
240	3
2029	5
369	21
82	140
444	34
76	0
77	0
1036	8
1179	3
239	1
45026	257
88	41986
265	24445
22	83
246	121
165	214
153	254
238	0
2259	15
523	26
5	0
311	28
337	182
638	30
311	22
3281	10950
183	11
463	1
0	20
4594	25
52	144
3	71
461	6
0	1
0	0
6	27
7985	72
195	5002
1	0
4	13
0	1
138	13
4	23
0	1
1	0
0	0
79	29
744	205
0	26
0	25
2	108
0	1
0	0
105	30
4	59
776	88
47	18
6	195
0	22
0	4
10	614
3	1505
