UniqueCount	AmbigCount
21	0
0	0
232	18
281	5
54	163
26	0
87	3703
5	2512
1	89
7	0
0	16
37	134
0	19
228	65
109	26
0	33
312	8
1	6315
0	846
15	65
9	1331
72	3
8	113
433	37
736	148
0	33
84	5
601	157
270	6
153	4222
171	25
231	154
0	19
280	99
260	74
16	104
20	1
179	79
835	12
987	322
46	0
24	3
16	3
140	2
951	376
8	0
9	111
221	66
1698	13
563	1037
112	1
143	2
58	3
41	1
3993	770
5856	122
12	636
58	0
235	4
149	13
21	1
145	4
61	23
1	0
56	1
27	2
76	116
272	67
178	2
168	4
90	6
198	34
550	85
74	0
1690	44
7	0
1	383
13	0
453	8
602	6
394	6
304	53
1902	567
23	0
105	3
258	65
73	1
19	126
0	234
1	28219
0	2160
38	4
0	73
0	100
0	39
118	39
0	10806
2	175
0	1
11	28
14	2498
2	5
0	9
0	0
0	291
33	30
61	23
123	242
0	77
42	0
0	41
88	79
94	25
35	18
148	12
29	8
420	73
87	145
76	0
4	167
0	0
172	25
212	134
0	34
174	3
128	1
234	2
95	5
11	1
42	6
184	190
2329	38
292	181
412	13
4685	217
659	59
1793	49
0	8
339	3
212	13
176	54
464	53
93	30
46	103
65	25
322	25
6422	133
156	2
155	3
313	62
222	16
688	7
18	2
54	105
128	0
308	5
192	3
82	1
207	7
2022	43
13	0
1188	20
139	1064
8	2
0	2
59	303
164	5
471	6
6082	120
79	2
1	0
0	0
3	1636
0	220
1	5
526	52
0	134
0	63
187	91
0	16
0	203
80	406
0	27902
0	21
73	1244
355	793
0	5
0	3
38	162
0	59
0	110
0	21
0	13
0	424
0	6
0	4
0	169
57	5
42	2
38	4
34	65
41	3961
88	1588
0	1784
89	850
0	219
84	23
227	14
142	21
1	3601
91	1
6	1
25	67
156	2
1930	32
246	11
80	116
299	30
61	1
75	2
1339	25
440	7
132	4
39601	563
44	38342
343	24006
21	64
208	69
81	134
89	172
157	4
1824	40
453	32
1	1
137	20
139	121
620	41
234	30
734	2154
120	7
553	4
0	25
4540	78
45	157
1	64
268	9
0	4
0	0
14	24
1497	20
201	3405
2	0
5	31
0	4
215	31
11	55
0	1
2	0
0	0
64	27
141	42
0	19
0	23
4	77
0	4
0	0
136	46
0	26
415	47
52	15
2	152
0	32
1	9
5	970
4	1907
0	0
0	12
0	13
1	154
68	7
94	6
2311	98
259	5
104	5
59	6
86	3
771	166
207	13
656	70
82	13
159	68
122	148
86	3
30	0
297	105
434	104
26	0
322	28
18	28
397	284
6	0
1106	19
454	4
334	194
29	0
14	72
16840	12202
55	0
125	3
352	7
170	2
23	0
436	13
341	1
990	29
1542	32
167	9
161	5
153	152
152	0
275	13
225	0
15	0
27	1
594	33
413	11
24	6
58	11
1	193
55	22
3	248
73	2748
276	18
16	439
310	468
0	194
0	0
45	23
13	50
0	107
0	36
1	159
0	0
2	6
13	195
5	1217
0	66
9	3
15994	209
91	160
183	4
252	118
436	8
453	7
45	122
18	53
137	1
175	5
990	30
120	2
272	6
59	0
105	1
243	2
740	19
1253	29
107	1
97	479
110	2
31	20
77	820
0	1
0	35
0	35
5	0
908	19
330	1227
709	1382
347	2
50	1063
18	429
268	11
266	0
71	0
17	2
265	4
94	2
122	2
11	0
1	0
25	0
307	31
239	4
78	1
348	30
172	30
486	10
968	25
363	6
207	8
53	13
0	0
231	2
127	3
57	29
249	506
8	56
1184	31
66	8
991	454
590	4
190	1
69	2
9	239
2	129
15	137
0	186
0	70
0	1
46	51
0	39
0	178
15	1
163	0
802	18
0	183
1	1
0	37
12	54533
73	170
0	133
0	13
0	40
8	0
71	124
0	1
0	6
0	1080
0	51
116	45
61467	15774
0	77
43	337
120	151
6	1
22	31
6	24
3	0
6	0
0	0
0	0
11	9
6	5
80	32
145	400
41	94
170	51
14	2
354	724
0	259
163	151
33	0
206	3
12	3
2	6
6	16
3	16
526	102
27	0
70	0
241	0
18	4
30	1967
36	4
11	60
0	8
315	0
0	11
0	26
0	16
0	37
0	14
14	136
0	6
1	51
0	26786
0	10
2	47
2	0
0	10026
3	11282
6	31611
1	25052
256	15
140	2
59	1
139	3
225	5
311	14
31013	393
787	9
6	0
297	3
293	3
106	0
128	3
44	1
1	28
716	19
6	64
165	0
437	30
112	1
144	3
143	4
43	2
68	1
82	0
7	0
1016	423
659	10
22	0
3	0
4008	93
237	74
349	1
31	69
1	69
0	640
168	3
108	1
1364	28
287	2
671	7
985	17
32	0
209	80
244	5
93	2
21	0
131	84
31	16
81	2866
0	44
2	50408
283	9799
0	354
0	9
1	0
0	6
11	30
0	9
62	12
0	11721
2	9
0	108
389	170
0	0
1790	86
148	21
373	24
1164	16
228	3
133	4
239	5
38	0
764	952
568	66
3	0
97	12
60	1
6	346
121	5
19	0
4845	1070
0	80
390	5
5648	106
166	3
170	2
333	11
36000	612
60	33
344	9
243	21
7	447
1052	80
119	1
258	25
142	44
75	2
510	22
178	4
27	60
704	4
592	88
264	142
115	63
347	11
192	8
1	2
182	347
24748	363
307	11
171	4
70	0
276	14
42	9
31	11
0	5
17	0
0	51
2	24
0	16
114	33
2	42
0	4
0	56
63	82
214	6
365	79
285	51
445	171
169	75
435	73
45	0
0	0
0	0
44	2
81	1782
177	45
484	6
247	7
27	2
22	1
5541	84
241	2
4	162
3813	227
793	179
1294	18
153	6
249	6
383	6
2619	46
143	15
226	16
57	4
1548	21
101	2
1	0
489	13
146	0
906	19
506	15
589	7
566	5
564	6
111	2
79	10
454	18
93	326
67	16
2323	7723
845	20
564	8
5407	74
160	5
24	0
42	2
800	6
3205	958
107	46
515	9
41	0
45	14
123	4
15	0
139	1
28	1
31	0
50	0
730	14
321	6
557	6
779	15
98	0
46	2
230	18
6391	142
2009	283
144	92
279	6
1252	21
37	3
452	61
158	11
60	1
145	8
363	268
992	58
574	13
42	25
11	22
1478	15
6	33
1533	26
620	7
186	0
0	94
43	2
235	99
259	2
57	3
216	6
269	5
62	1
346	4
147	30
23	15
7	2
853	32
491	8
22	0
668	14
33	0
201	3
63	3
133	5
13	11
488	17
0	145
47	0
385	6
83	0
0	145
219	66
7	2
83	8
410	8
1217	16
215	149
0	148
562	6
27	0
1538	536
19	4
0	0
146	9
486	8
393	15
301	143
49642	649
55	46
1396	31
73	2
1129	60
465	151
181	60
405	8
207	6
704	277
53	15
124	76
162	5
62	6
77	95
2	435
2	8
27	146
0	64
1	181
8	70
6	171
3	56
96	550
1	201
0	185
7	93
83	479
0	203
44	1
377	6
123	293
5	22
755	649
93	8
9	22
118	1
186	1
3	18
59	16
433	4
84	3
23	0
76	35
110	183
0	150
7	16
88	137
71	1
453	17
240	3
102	19
145	22
23	1
41	2
272	4714
0	1402
4	4404
1822	380
20	0
466	24586
1	160
128	1
33	1
303	21
42	208
2	195
137	4
147	1
12	1
46	98
0	47
39	7946
474	13
133	2
55	0
28	0
176	693
186	2
333	4
174	18
271	16
666	341
122	783
1	113
0	5290
430	96
2	1766
0	79
192	6
217	164
78	55
20	88
0	62
0	0
0	23
0	73
1	1
0	13
0	7
0	2
1	113
27	7
3	36
0	17
186	328
163	68
17	80554
401	8
159	2
71	78
357	195
9	85
161	514
619	12
183	4
9	0
28	0
69	0
24	32
28	35
147	1
180	3
88	1
211	7
269	3
419	3
580	35
291	27
66	15
263	12
52	0
6	3
30	0
205	124
1461	151
552	136
6	51
383	37
257	2
704	13
1131	23
489	1349
517	241
434	11
338	4
3	0
281	3
211	0
225	7
34	54
345	67
254	32
27	38
220	9
471	16184
331	2
38	0
1167	25
2752	46
3	0
235	1
199	2
85	4
1864	35
17	0
460	7
76	161
33	285
0	19
29	31
0	9
0	175
0	9
5	5
0	13
0	54
0	1
25	0
0	19
0	45
352	8
59	1
79	3
124	202
444	102
16	0
0	25
204	46
68	0
2	0
2	0
292	3
75	1
54	148
425	240
28	30
51	5
901	12
233	2
93	66
335	38
1277	26
348	9
722	39
4	57
13	0
0	64
128	30
57	45
9	23
199	91
43	0
1103	81
194	675
138	1
62	449
541	157
3	0
83	13
102	0
108	3
410	85902
694	7
289	4
1884	31
151	128
22	0
0	0
1077	16
1100	23
171	3
156	121
181	4
233	96
0	238
2	845
28	26
72	13
0	1
0	294
0	16
0	41
9	81
418	3
41	5
1	0
65	261
104	4
169	1
102	1
50	8
335	54
34	182
122	245
0	104
108	392
25	30
237	4
266	17
4	5
66	17
472	112
74	953
40	124
348	4
378	4
120	4
16	0
4157	12773
42	292
391	517
1	62
17	56
0	265
52	64
7	26
17	83
0	71
13	72
61	113
613	117
366	3
261	639
0	303
0	855
0	1
2	21
0	16
1	2
32	0
40	1
99	4
39930	553
692	14
168	4
249	6
1192	18
21	63
168	43
34	1
74	1383
183	3
21	37
192	4
220	5
216	3
21	6
113	7
100	49
9	0
1069	4661
1	0
73	1
37	1
80	40
118	51
39	2
98	2
655	3
13	1
177	2
2	0
16	3
65	22
166	22
686	6
72	0
335	71
5982	150
64	7
22	1
93	3
103	8
1128	2796
31	0
31	0
133	3
206	3
515	7
114	2
281	5
1	70
0	63
0	238
0	435
0	0
19	10
80	1501
4	93
0	53
938	226
50	36
0	256
79	68468
3	15065
2	179
0	9
6	39
2	24217
868	26482
1	107
19	1
0	12
13	53
169	1
158	9
84	1
4	0
72	0
21	0
37	0
490	13
1300	8720
436	1165
1328	32
363	9
107	4
27	0
21901	320
516	19
125	1
538	8
43	1
497	9
59	6
83	10
217	2
125	23
86	21
216	116
257	65
292	102
541	8
145	44
38	20
2385	930
482	9
1	21
74	1
243	185
139	1399
1	696
1849	5126
0	64
0	35
0	1
19	22
0	2
73	60
73	16608
0	48
0	1
4	256
0	3
0	175
2	54
6	92
31	11
426	12
57	7
138	221
171	5
317	71
210	3
108	0
797	144
1057	16
18	0
453	11
51	0
633	15
158	94
299	8
21	21
84	0
8	598
1	0
0	1428
214	27
10	13
103	5
131	0
582	143
594	71
570	64
4	0
220	1
135	1
91	1
2	1
3	0
33	1
0	16
16	16
86	1
232	2
114	0
29	14
483	21
0	6195
5	15875
0	4597
0	6198
19	15486
0	6198
15245	7765
24	5985
285	52
1095	90
0	609
61	31
24	146872
7	715
0	0
0	0
0	98
15	160
317	1625
1	4
15	545
35	934
10	7924
46	5
224	29
130	2
441	7
123	4
175	5
278	16
213	12
392	31
153	29
223	0
39	0
0	0
18	0
41	0
759	11
44	1
181	6
29	2
44	8
6	9
113	2
139	4
33	15
38	5
1	10
74	137
739	14
740	12
64	7
477	14
575	134
59	2256
0	25
10	702
45	64
135	1121
253	947
3185	751
1	28705
41	8
326	23
109	63
127	85
1324	28
24	30
52	165
38	146
3797	80
217	8
49	1
30	30
10	0
1	0
255	3
400	34
0	270
0	39
74	58
0	3
0	51
44	0
225	177
26	6
218	57
19	26
62	34
0	86
1	54
47	245
84620	109937
16	144
134	125
719	199
2594	44
716	5
94	9
260	12
212	0
144	4
186	38
0	32
18	32
307	44
452	12
59	0
345	12
563	36
461	72
17	534
968	586
2	1168
42	1458
0	391
21	30
77	19
1	21
341	1063
20	3036
274	5
105	61
165	124
1081	1299
1688	1586
776	200
954	74
99578	211353
271	106
17	41
227	1
110	0
102	0
1271	27
44	58
51	49
251	17
68	24
114	3
730	11
514	11
93	1
598	100
131	18
1	7777
59	38539
0	267
0	59
7	17507
5	4291
53	887
2	237
2	42
0	18
12	6
302	155
276	254
40	1
43554	735
460	7
134	191
94	25
66	1
0	0
1	0
0	30
5	19
169	3
1	8
21	55
594	17
374	10
88	4
332	6
118	2
150	3
12	30
219	15
140	49
80	24
1	0
657	8
26	60
134	4
338	4
245	50
865	60
0	43
865	19
262	7
54	0
145	0
198	0
54	14
1	56
187	15
3	98
200	599
116	682
9	0
3	1
5	4
2240	3072
6863	853
1895	883
50	5
975	22
329	3
840	14
50	0
152	0
86	0
242	6
135	0
52	1
23	4
187	172
0	0
236	250
363	393
40	18
11	0
334	79
0	292
0	87
0	6
0	0
0	9
0	2280
0	22975
241	5
0	0
0	0
607	5
586	13
472	16
1104	30
24	3158
17	0
20	0
581	282
215	6
38	0
101	2
97	1
523	13
0	6
45	6
17	7
203	2
370	5
116	4
657	311
98	3
45	3
673	9
1852	67
451	142
75	313
41	0
152	0
686	68
72	2
2192	38
90	8
1965	28
1	0
250	3
198	64
86	0
1	0
35	3
236	1
329	8
695	10
28085	437
25	145
39	146
1451	18
2558	38
126	2
58	0
27	0
20	0
656	41
199	2
1538	22
279	2
66	2
31	1
29	157
1228	182
6	0
3	1
124	0
37	12
118	363
0	0
0	0
804	16
376	1
120	14
232	8
241	10
203	19
342	108
34	1013
343	3
23	1
10	1119
309	6
202	0
164	3
35	0
575	10
96	1
117	0
76	3
27	0
183	1
105	1
23	0
396	2
1	153
130	5
508	8
22	0
97	0
23	0
31	13
3	13
42	0
189	47
19	0
60	4
221	7
267	5
234	3
208	2
164	0
36	8
13	8
38	2
41	1
263	5
299	3
1031	138
746	15
64597	803
157	47
35	1
194	4
153	2
1	9684
44	6
200	3
83	8
535	7
1024	20
2124	34
301	5
26	3
54	1
158	0
27	120
6	0
534	168
94	4
955	15
6	54
16024	5733
26	52
19	5
1780	23
16791	297
2022	585
5763	2794
117	575
94	23
4	544
194	198
352	7
173	2938
16	1960
1	18681
75	3
113	5
504	83
130	2
1043	95
221	4
68	1
152	2
68	675
65	2
398	7
141	1
17	8
3	3
329	8
141	0
252	13
118	0
61	4
134	2
462	6
1178	17
0	3
0	3
30	1
3422	59
1167	29
155	9
401	61
200	6
13874	197
88	2
706	9
166	1
209	8
25	0
776	15
46	1
5	0
382	9
122	0
101	19
7	8
278	2
89	7
134	2
332	8
614	8
78	31
234	45
419	28
300	6
143	5
24	0
1022	16
5756	102
44	0
8	0
34567	390
112	22
131	6
214	3
530	353
138	2
1951	18
92	2251
1251	1217
27	826
536	6
176	17
25	3
31	4
171	8
29	0
121	3
1387	23
62	0
192	4
70	3
1978	31
424	10
60	255
52	0
160	9
10	0
138	1
217	203
105	29
7	233
4	116
99	868
68	1
5	1
0	163
2	0
1648	18
211	4
31131	3615
140	2474
0	185
29	3460
14	11
0	62
81	118
0	422
0	9
0	26
8	2
0	70
351	27
27	0
951	9
1114	43
88	3
108	4
293	9
1300	22
612	109
512	112
31	237
100	235
140	6
439	4
1069	3387
81	32
333	237
3	26
2	23
2211	1915
0	19
248	22
239	187
94	3
274	7
246	22
45	46
35	45
322	10
1919	224
528	16
6	0
80	39
280	10
10	0
3	2051
837	2065
0	290
242	320
549	30
438	39
858	53
256	6
401	52
119	1
0	8
1	78
0	228
0	71
10	7397
24	35
9	402
0	8
34	43
5	78
0	9
3	64
109	20
359	15
188	8
22	0
0	2
61	98
0	37
44	0
230	9
15	40
9800	123
459	10
298	4
431	6
22	0
446	9
731	17
163	2
223	70
552	11
702	14
0	0
414	2
23	0
17	0
334	4
223	3
110	1
271	15
279	7
70	0
174	3
733	14
222	6
5	26
599	14
44	4
36	907
1	30
0	31
0	13
2	10
1	13
0	44
1	10
13	0
33	54
117	7
1525	34
121	3
10	55
9	0
388	5
63	1
139	17
8	2
31	29
182	220
256	148
1321	172
16223	245
256	9
639	6
11	7
28	95
194	3
71	1
101	0
600	24
4637	72
2108	75
297	1
82	0
23	0
519	15
43	1
0	0
29	1
33	1
474	8
1891	24
37	33
58	0
282	18
14	1
55	1
318	43
114	128
91	380
154	546
1654	31
325	117
19	122
0	0
0	9657
0	0
0	11
1	5
0	0
2	3
366	6
630	11
0	58
564	350
2	0
184	9
209	1
99	1
49	14465
793	18
0	0
0	0
0	0
0	0
31	4
366	49
122	83
37	20
0	0
368	579
179	115
123	163
433	69
64	433
91	9
123	2
112	5
112	1
441	124
1106	12
183	1
1521	27
362	5
153	49
1107	56
60	0
216	2
159	2
110	5
31692	440
2487	50
876	9
36	0
108	3
186	23
71	16
252	3
132	299
194	296
1677	72
223	1
87	1
177	2
0	7
0	84
51	75
0	34
0	16
0	6
0	148
0	34
0	0
0	16
0	682
783	8
1033	12
146	64
0	33
47	1
2003	27
209	981
0	74
0	245
11	81
160	45
1	82
179	491
1	129
75	474
6	141
0	47
117	75
186	4620
301	202
248	266
23	173
20	16
7	96
3	1425
261	1104
0	149
14	44
460	712
427	55
1028	228
426	27
270	3
514	8
4	0
2	188
0	0
0	0
0	2204
0	11
0	105
0	98
138	97986
746	224
830	191
202	493
489	4
927	78
592	10
33	0
59	13
99	9
119	68
0	129
48	252
47	1
0	55
191	8
29	4
228	517
37	219
795	1159
76	240
455	41
498	11
1032	24
5	0
62	1
222	4
191	3
298	42
61	39
87	21
9	1
705	195
243	9
23	1
42	20
37	70
170	2
259	9
117	0
125	1
728	1036
21	2005
232	146
74	139
335	18
231	3
6	0
286	41
63	53
91	9
254	305
429	53
14	0
1	0
98	133
241	368
1	0
154	0
34	1
181	3
195	5
66	14
73	1
142	8
164	33
43	27
112	15
1526	91
185	1
91	2
163	2
220	0
135	62
2	55
0	14
33	18
0	14
0	93
0	28
8	107
25	113
3	237
0	16
0	16
37	82
0	9
0	2
0	75
0	36
36753	139588
22	50
4	21855
524	3
270	5
2838	44
215	3
3855	108
228	3
1067	255
1220	134
191	4
62	2
116	2
2765	37
193	7
68	0
597	6
1	14
116	1
377	5
152	2
101	2
331	9
18512	295
166	136
313	109
59	95
2	1373
2	23930
7	18788
3634	33832
177	97
1	29368
1996	32700
348	6
164	47
458	175
57	0
182	54
0	13
579	19097
342	19
102	2
31	0
522	1895
77	5
80	2
62	0
222	4
133	0
280	9
14	19
15	17
49	0
627	11
18	1
92	52
150	48
228	2
14	0
97	7
199	1
797	57
92	98
11002	10142
234	24
281	3
444	52
5	216
159	66
0	3
0	10
0	17
95	94
24	12
0	16
0	5637
12	56
6	253
11	149
9	1
28	468
51	672
119	2190
14	146
98	15
0	15
41	38
4	16
1	24
3	21
12	24
67	29
409	4995
551	471
427	70
103	141
171	6
27	1
182	9
15	46
71	16
500	7
0	1191
19	0
548	199
380	270
1	317
12	167
53	251
208	3
91	1
214	2
197	13
195	3
485	63
236	60
92	290
429	12
300	7
81	1
898	104
562	91
64	1
292	42
668	8
4	0
123	244
36	134
11	12
0	4
0	10
1	159
0	179
3	555
7	47
1	96
503	10
14	1
567	17
250	2
4	0
2047	32
82	1
7	174
263	361
13	175
116	368
480	23
45	537
20785	287
473	10
105	0
207	2
480	6
104	2
12	2
53	213
13	20
97	3
272	3
52	3
953	129
103	3
177	8
275	9
69	7
865	54
249	24
0	62
0	5
0	4
0	5
0	3
1	2
0	0
0	5
0	5
0	2
1	7
26	3
0	0
126	7
204	12
1165	23
78	2
13	3
178	7
13	6
33	263
152	245
95	251
359	4
93	173
4	225
0	73
129	127
128	31
4756	200983
186	558
28	5
26	0
91	409
1	0
15284	137984
109	6
18	71
3	1542
0	4
0	8
48	128
0	237
0	17
3	6
0	5
0	4
2	286
0	76
28	17
61	14
110	1
3	0
0	0
305	4
58	0
365	3
168	118
88	0
316	3
195	20
3	0
609	9
53	2
436	38
29	34
246	1
1619	28
168	51
23	0
2	6
507	20
40	18
80	17
43	16
449	3
111	0
562	298
281	5
935	11
227	8
391	4
186	2
22	1
23	0
50	1
325	11
758	9
309	2
303	7
211	15
358	25
28	0
1203	18
1870	817
5	47
0	47
87	0
48202	752
86	2
750	13
2275	634
172	1
84	1
113	8
380	6
48	0
3005	191
76	0
911	13
660	17
620	12
95	10
26	2
0	2
313	7
402	2
310	3
720	10
520	18
1035	11
5797	275
359	76
49	2
35	90
6	89
210	4
159	2
338	13
1	106
20	85
77	2
1096	18
161	6
122	106
105	1754
314	13
398	6
160	4
25	0
375	6
26	69
0	67
532	22
120	187
3	4
109	3
332	55
206	2
180	1
96	0
68	7
606	17
1001	14
644	14
449	11
1	14
94	14
892	11
163	4
80	11
34	16
40	2
141	67
32	2
49	1
2	24
149	439
176	108
914	25
788	15
289	5
150	11
722	11
4	7
2987	1060
1	582
199	2
690	648
23	197
137	191
146	40
223	8
787	20
43	20
172	7
870	16
18	1482
4	2301
143	1
5	671
30	558
23	4
632	46
751	10
32	1
9	14
775	22
6	14195
106	3
0	0
2569	48
73	0
96	4
35	0
50	0
48	0
114	228
3	33
19	28
163	34
410	4
27	0
153	569
181	119
26	0
478	12
932	17
190	2
556	8
1759	37
156	2045
0	11175
1098	17
26	1
373	29
51257	664
111	2
699	192
444	75
60	1
729	84
963	122
962	13
81	0
123	3
1236	298
1309	69
604	64
371	56
269	5
98	24
169	1
30	1
382	412
224	9
124	435
832	709
404	544
353	24
190	12
0	12
512	8
614	14
394	108
133	91
679	1328
0	75
0	244
0	903
46	32
55	21
445	2
16	12
125	161
420	2
318	4
78	0
31582	583
204	149
68	13
39	8
465	711
0	250
58	28
200	15
248	175
24	0
407	3
109	86
30	10
8241	569
64	1
37	0
17	149
30	0
572	24
0	490
208	92
93	231
683	169
167	173
133	5
50	7
745	16
1580	17
597	11
678	115
10489	141
571	8
377	6
60	0
49	0
1066	1121
55	0
49	2
0	0
659	9
390	6
452	163
50	46
31	172
232	8
0	2
2	133
7	2
0	5562
0	24
2	54
0	4
1	112
77	93
201	11
32	1
70	1
10	0
20	60
1	126
125	106
36	3
68	44
7	157
26	145
1532	26
144	1
59	2
77	2
44	5
0	33
35	23
158	133
409	429
18	0
303	31
244	2968
0	5
281	5
734	4
2	0
0	0
38	4
62	3
6	1060
0	327
0	1040
0	1630
0	1520
0	871
0	642
2982	557
2	0
122	1
126	41
45	1
2439	684
152	3
310	7
255	7
1250	1447
179	2
391	4
494	239
2566	583
622	20
131	305
169	294
0	29
0	29
0	8
0	8
5	13
0	47
1	228
380	758
45	165
51	24
0	21
0	275
0	38
0	0
0	14
8	10
0	65
54	326
78	11424
36	543
0	600
45	120
51	77
2	5
544	89
462	7
91	2
431	13
1084	57
17	0
6	0
41	2
219	2
370	19
1	0
74	6
16	3
278	5
1351	238
716	223
169	3
142	1
764	15
308	9
248	5
64	1
8	1
1359	22
468	25
1339	30
260	3
56	2
72	0
28	85
258	1
199	22
26	14508
380	4
79	19
2019	29
475	1
695	34
1145	33
67	279
627	19
395	5
443	10
34	16
154	25
2324	23
335	64
305	54
26	0
0	0
0	0
0	0
769	8
103	5
0	934
0	9
0	0
0	0
0	0
0	4
0	541
0	122
0	36
15	40
0	12
18	1
305	7
241	10
292	14
288	6
418	11
627	6
81	2
1253	25
244	8
323	4
936	11
106	75
88	472
34	1
730	191
12	62
297	81
93	54959
32	22
33	18
132	54956
59	16
0	35
42	58
3	314
126	28
306	4
314	93
399	6
47	0
59	29
0	41
3	18
32	46
1	30
44	3
302	23
53160	849
10	0
513	199
205	87
355	3
1	0
704	4
46	2
0	799
703	12
82	0
91	1
951	13
35	2
521	9
331	4
132	1
278	8
1	25
196	2
463	9
368	9
1538	31
400	169
123	5
327	6
0	17
45	29
0	15
0	1
197	128
0	54
0	6
0	245
0	23
0	42
0	185
0	93
81	2
207	2
285	9
31	0
318	6
19	0
20	0
11	163
27	78
0	29
0	0
495	54
151	121
1432	5151
131	1
3512	71
0	3790
3086	376
60	2
2	0
6	0
179	3
568	7
22	13
50	4
56	4
27	28
92	206
104	117
145	97
13	43
135	12
362	85
151	2
122	8
654	14
456	59
