UniqueCount	AmbigCount
276	126
175	181
169	321
187	4
1613	15
529	66
2	2
216	32
358	249
775	23
252	26
1621	5814
166	12
575	7
0	28
10965	146
94	283
1	90
547	11
3	6
0	0
11	42
4555	41
445	6687
1	0
7	38
0	6
209	27
19	46
1	3
4	0
0	0
74	29
718	126
0	43
0	38
4	146
0	1
0	0
242	65
1	45
701	80
59	21
1	252
0	41
2	19
61	634
2	1424
0	0
0	19
0	37
2	190
150	24
290	8
5320	313
327	0
142	4
51	6
230	2
1432	284
235	10
837	53
195	30
599	183
31	46
75	2
45	3
322	120
456	114
25	0
610	44
36	58
895	341
10	0
1104	16
870	9
459	196
48	1
21	70
10618	9931
83	0
210	3
836	12
95	1
23	0
669	8
555	6
608	13
955	23
287	19
590	19
184	205
179	1
1259	28
655	11
23	0
133	3
2230	66
1024	18
49	9
144	14
5	1497
63	27
7	485
145	3422
350	21
13	391
412	429
0	208
0	4
81	28
16	41
0	189
1	34
0	315
0	0
2	16
6	168
3	1748
0	95
15	2
13215	122
198	383
204	8
304	181
759	11
641	4
73	119
15	61
226	7
301	2
2011	16
184	2
494	6
113	1
316	2
604	6
908	21
1851	49
100	7
72	404
171	2
51	41
114	1163
1	2
0	41
0	41
6	0
562	5
358	1400
929	1559
357	7
53	1247
20	581
394	10
590	6
131	0
39	1
352	4
204	2
286	3
17	0
0	0
44	0
471	36
307	3
117	2
355	21
278	20
847	10
1095	27
472	9
404	16
105	24
0	25
145	1
180	1
93	71
400	538
17	79
1710	30
100	9
1878	684
264	4
232	1
133	0
9	345
0	188
42	278
0	281
0	86
0	2
69	65
0	52
0	191
14	0
451	5
1937	21
0	167
7	0
1	91
10	100841
138	236
1	69
0	34
0	44
0	0
168	231
0	1
0	4
1	1513
0	74
226	72
76947	20377
0	124
63	410
205	259
7	3
19	63
8	33
3	0
5	0
0	0
0	0
19	13
13	4
97	55
346	455
50	188
329	116
10	6
373	1538
0	387
276	241
62	1
170	2
13	1
2	22
15	44
0	22
888	181
58	1
64	0
473	4
12	1
27	1444
55	1
9	67
0	12
356	5
0	31
0	65
0	17
0	37
0	22
19	178
0	14
0	47
0	34863
0	9
1	71
1	4
0	9864
6	10930
5	22666
0	17585
251	20
284	1
171	1
253	2
405	4
363	20
23289	263
996	9
7	0
488	2
511	3
182	0
126	6
85	0
1	41
845	6
4	111
237	0
783	64
139	4
237	4
234	4
116	4
135	0
146	2
13	0
1208	369
1265	20
16	1
2	0
2857	39
213	54
282	2
43	54
1	52
0	1140
284	3
202	4
1660	12
528	11
850	15
1476	12
31	0
358	111
451	6
107	2
39	2
225	90
46	27
164	1604
0	52
1	67507
183	4318
0	532
0	22
1	1
1	15
18	54
0	27
171	46
0	35867
3	7
0	171
511	270
0	0
3562	211
329	35
611	34
2179	24
410	5
194	3
387	4
32	0
2307	3185
876	79
9	0
113	19
56	1
11	533
169	0
13	0
2847	1384
0	116
279	4
3710	32
296	6
310	0
383	5
27013	326
41	54
589	7
299	42
12	703
1906	177
165	3
879	60
234	73
156	0
584	48
309	7
56	229
826	6
1090	142
414	207
163	91
658	13
208	4
4	0
324	547
17998	154
654	7
273	1
208	0
483	11
75	29
73	6
0	14
26	1
1	156
0	33
0	25
183	78
0	69
0	3
0	121
83	85
232	2
576	124
496	112
385	177
185	75
530	78
173	3
0	25
0	117
24	1
105	2231
208	36
1072	10
147	0
20	0
35	0
4146	34
744	9
19	265
3281	129
895	104
1370	7
208	4
532	7
670	10
2707	30
419	42
590	46
25	0
2230	22
261	4
0	0
759	17
148	2
1577	12
743	7
1522	19
523	3
982	8
218	2
69	10
347	12
250	1005
32	7
1091	2864
1292	23
789	10
7420	83
217	4
19	1
28	0
1443	15
3687	1658
76	49
518	6
89	0
127	16
114	2
20	0
87	1
72	0
33	0
86	0
1086	18
1437	17
719	10
887	11
157	2
60	0
555	32
20108	294
6104	978
191	117
330	7
1504	20
12	0
417	63
117	11
99	0
143	16
373	352
985	77
1008	12
52	11
8	11
1958	16
42	71
1746	12
1023	18
345	4
0	135
97	0
354	83
446	3
96	1
235	4
346	1
117	4
285	2
118	14
12	13
3	2
23740	389
1020	11
46	0
917	12
60	3
194	3
108	5
349	3
15	45
1043	17
0	273
70	0
449	6
143	0
0	273
336	89
11	3
98	1
616	5
971	15
241	231
0	225
819	7
16	0
2418	886
19	5
0	0
343	40
861	5
471	18
415	255
35044	359
86	58
2214	68
114	3
333	15
151	36
43	16
650	10
194	2
922	342
77	36
198	83
391	25
45	26
105	149
2	595
2	9
56	246
0	63
2	373
19	170
7	411
7	179
227	1320
0	473
1	435
21	234
239	1200
3	481
43	1
501	8
363	714
11	30
2219	1744
357	19
4	33
230	1
259	3
17	35
61	35
719	7
158	2
28	0
162	95
347	339
0	164
14	26
92	155
636	8
574	7
1281	19
197	21
273	61
25	0
23	0
289	5902
0	1449
1	5537
3521	937
42	2
997	48008
2	231
138	1
35	1
810	76
98	481
0	472
211	3
228	7
11	1
107	297
1	103
68	22397
731	16
149	4
79	2
51	1
309	2642
377	1
791	5
293	20
331	15
1108	567
238	1312
1	160
0	7285
861	156
1	2461
0	109
275	3
252	160
105	80
44	131
0	131
0	0
0	31
0	119
2	5
1	46
0	14
0	4
2	90
24	13
0	57
0	30
128	247
129	71
21	52451
456	5
250	7
126	171
570	289
22	221
360	658
515	8
285	7
11	0
22	0
72	0
42	56
40	57
170	0
340	1
190	0
337	2
318	5
631	6
584	23
311	22
137	14
488	14
94	0
11	5
27	0
55	65
943	75
313	106
47	304
492	85
254	3
965	8
1418	28
798	1613
771	321
698	10
459	10
4	0
324	2
275	1
227	4
82	117
639	155
324	25
9	97
281	7
636	22185
365	5
66	0
996	14
2198	21
11	0
255	2
324	3
168	13
2561	35
15	0
1007	15
111	213
71	415
0	34
39	23
0	21
0	327
0	15
1	17
0	19
0	77
0	5
40	0
0	36
0	59
358	7
125	4
139	3
89	184
1038	229
55	0
0	54
405	66
107	1
0	2
5	0
347	3
142	2
69	162
529	589
43	28
76	4
1438	20
372	3
97	126
888	36
2676	39
498	11
920	48
5	79
12	0
0	105
196	27
84	71
14	29
239	124
47	0
1987	210
364	663
224	7
116	716
389	109
1	0
126	14
248	1
309	10
671	157832
946	5
396	3
2731	32
243	214
41	0
2	0
2723	39
1430	18
312	4
143	148
165	5
390	305
0	311
6	1319
23	36
106	12
0	8
0	349
0	12
0	79
6	86
641	17
99	12
3	0
127	1277
102	1
453	0
257	6
60	11
504	103
67	265
173	344
4	172
201	687
31	17
725	20
263	6
12	4
106	37
574	113
146	1373
39	125
641	9
391	3
280	2
26	0
5392	17440
157	474
597	816
3	64
28	50
0	476
122	107
32	46
36	111
1	105
30	90
67	94
701	95
513	10
303	745
0	352
0	83
0	3
1	22
0	61
0	16
55	1
53	0
219	1
32349	354
693	8
262	3
415	1
1192	10
5	569
2495	574
38	0
141	3415
451	12
51	16
246	2
280	5
217	4
21	6
174	8
278	162
5	0
1824	6791
3	0
184	3
50	0
161	62
209	85
75	1
99	2
802	10
25	0
514	4
4	0
15	0
97	21
314	23
1019	13
92	2
747	67
5877	122
223	8
58	0
123	3
223	15
3615	8306
51	1
43	3
248	4
333	2
1277	14
107	1
531	8
3	73
0	64
0	414
0	630
0	0
76	9
183	2235
3	148
1	107
2110	547
75	44
0	532
90	47668
2	11053
1	185
1	25
6	49
2	34820
1176	37861
1	178
7	1
0	21
9	59
341	7
178	11
158	3
6	0
129	0
37	1
55	0
435	12
1975	14219
423	1758
2414	45
739	23
246	3
86	0
14374	143
643	11
65	2
914	11
70	2
924	13
147	6
181	18
354	4
253	35
209	27
305	171
372	96
398	327
1206	11
308	92
120	52
2679	1089
652	9
2	32
101	9
341	258
104	3398
2	1909
3730	11877
1	66
0	30
0	11
24	34
0	4
71	62
52	12186
0	182
0	7
8	553
0	6
0	41
6	86
17	111
50	40
560	0
118	18
267	478
325	6
445	142
341	5
167	1
1901	344
1103	9
28	0
562	17
145	0
812	8
413	186
472	8
63	33
189	4
3	932
2	0
2	1461
487	90
29	7
70	4
92	0
646	169
1159	115
1171	112
11	0
435	3
195	2
86	2
6	2
5	0
50	0
0	13
8	13
98	0
320	6
203	1
59	42
771	12
2	10030
11	20591
0	6111
0	10030
4	22719
0	10033
9569	5672
23	3971
407	48
1544	75
3	714
64	43
20	100519
8	1386
0	0
0	0
1	241
118	1404
599	2640
1	15
13	782
54	2409
37	27573
75	5
326	29
280	2
662	7
156	3
252	4
328	13
248	12
500	44
286	41
256	0
57	1
0	0
12	0
61	2
1082	10
80	0
338	6
38	7
67	14
4	20
371	4
167	5
49	33
54	4
1	3
89	212
943	10
2073	23
97	8
510	12
772	152
91	3729
0	64
54	1191
51	88
183	1472
418	1438
5042	1067
1	17118
95	13
660	32
134	66
214	80
1220	13
52	74
155	172
68	155
5631	61
100	4
66	0
22	52
9	0
3	1
454	7
735	68
0	245
0	113
91	70
0	5
0	46
62	0
102	80
28	2
521	114
35	33
111	58
0	96
1	76
43	300
67479	79499
24	241
243	265
1146	296
2976	29
1705	15
194	11
485	12
249	1
212	1
204	37
0	34
20	34
330	41
883	7
77	0
309	2
754	73
726	62
79	1287
975	535
4	2724
138	3338
0	1767
20	27
113	31
1	22
407	1176
26	4971
424	8
162	76
372	327
1716	2095
3068	2618
1064	514
994	125
81890	147537
647	414
36	85
329	7
169	1
97	0
1256	29
42	83
65	65
445	26
123	56
142	4
1519	20
637	14
139	1
828	111
240	22
0	18254
62	30361
0	372
1	109
10	25142
11	5707
25	624
7	646
2	56
0	19
28	11
392	227
489	499
29	0
28330	315
848	12
256	340
395	124
210	3
0	0
0	2
0	46
8	33
314	5
0	20
21	85
1031	7
570	4
104	1
482	5
200	1
211	4
21	65
522	40
264	137
119	20
4	0
1116	17
73	138
201	1
521	5
311	47
1168	59
0	62
534	21
244	10
125	1
239	0
349	8
127	22
4	71
338	25
19	121
438	1160
231	673
16	2
2	0
9	4
2384	3431
8066	919
1856	976
153	3
2385	27
614	7
1080	7
100	1
355	4
152	3
423	5
153	0
81	0
105	3
240	222
5	0
221	345
575	644
83	34
18	0
311	143
0	329
0	127
0	4
0	0
0	10
0	2238
0	15126
264	2
0	0
0	0
705	3
910	6
736	1
1825	25
20	6106
37	2
76	1
304	106
262	4
28	4
78	0
103	0
217	3
2	1
146	5
11	1
289	1
310	2
272	2
801	493
199	2
147	2
1311	20
2497	62
566	151
91	375
39	0
153	0
1020	74
111	0
1843	43
352	22
4083	44
11	1
564	6
296	55
285	6
5	0
74	1
222	0
407	6
922	7
22481	308
51	355
73	357
1633	20
2970	30
322	4
41	2
34	0
30	0
1025	75
452	4
1042	11
1298	14
130	3
100	0
19	282
1455	303
25	0
9	3
155	1
79	17
198	540
2	0
2	0
998	13
502	3
198	2
435	4
445	4
329	36
325	69
47	1059
955	11
15	1
26	1367
1083	14
340	1
249	9
30	0
856	16
92	0
174	2
96	0
55	0
324	6
114	1
31	1
519	13
0	205
193	3
853	5
62	2
90	5
27	1
124	99
11	98
22	0
296	100
37	0
118	0
252	12
461	8
331	1
263	5
297	4
75	16
21	16
56	0
41	1
458	3
431	5
1046	153
1629	10
49836	536
173	65
107	2
281	1
313	8
0	10278
57	11
279	20
128	14
574	5
1540	18
4188	42
478	8
35	1
46	2
187	2
61	319
35	1
717	211
246	12
2010	22
7	46
8154	3605
25	44
14	7
2144	34
14914	205
5337	1461
12799	6149
122	1396
88	40
3	613
339	307
434	3
3162	39009
30	2685
17	142086
134	1
286	13
879	131
172	0
1655	113
397	7
60	5
428	10
97	1037
107	1
742	7
232	4
37	27
11	0
389	4
217	0
401	14
126	3
64	0
271	2
509	11
1276	18
0	7
3	7
105	3
8035	65
1644	11
227	9
692	95
248	13
10332	88
119	0
728	14
148	2
219	3
99	2
1281	23
56	1
1	0
148	3
245	4
205	19
11	11
480	7
143	1
233	3
580	13
708	16
94	18
325	28
605	30
376	6
225	4
63	0
3796	53
5288	72
62	0
15	1
23859	244
270	44
240	11
426	5
745	422
231	7
4819	83
177	3900
2837	2099
38	1259
495	3
109	9
29	2
22	2
249	3
36	0
197	3
2626	37
87	1
487	5
132	9
2166	33
689	7
157	523
109	5
323	19
8	0
122	0
441	318
163	22
10	353
7	298
174	926
176	1
10	0
0	300
6	4
1692	23
318	5
22628	2970
183	2450
1	272
43	2971
9	24
0	115
113	190
0	673
0	10
0	56
11	6
0	102
723	41
66	2
1434	30
1506	41
92	1
127	2
322	5
1924	22
699	116
750	142
86	565
151	565
158	5
860	16
1521	6798
138	39
539	289
6	24
0	27
2467	2171
1	17
210	18
357	246
160	1
510	10
486	23
67	29
34	29
406	3
3684	330
907	25
5	0
137	43
451	1
16	1
7	1737
807	1755
0	371
248	412
621	24
402	27
1113	44
408	3
712	61
164	4
0	24
0	210
0	302
0	84
13	7328
51	83
11	383
0	28
57	87
3	211
1	14
5	74
198	18
525	2
253	10
18	0
0	9
80	140
0	66
89	2
352	9
28	95
117	0
576	16
466	7
818	10
25	0
443	0
1137	39
300	4
372	114
542	8
1026	10
0	2
657	11
32	2
47	0
536	4
558	4
227	3
521	20
789	6
118	3
256	3
1231	15
365	10
9	34
1017	14
69	0
41	1673
0	36
0	66
0	14
1	20
2	16
0	0
1	16
45	0
78	60
200	4
1952	32
194	3
8	54
10	0
413	4
188	32
486	17
10	4
57	42
327	226
491	252
1813	248
18493	200
397	26
951	11
12	1
26	175
260	1
49	0
347	1
1046	57
5018	54
2300	72
457	5
161	3
30	0
1023	9
86	2
1	0
44	0
71	1
1118	15
3188	44
172	168
138	3
645	44
12	0
89	1
716	52
194	147
84	502
258	705
1475	27
448	171
14	182
0	0
0	7314
0	0
0	34
0	9
0	1
25	9
1438	18
965	13
1	100
244	165
1	0
436	5
330	11
144	4
56	19846
929	15
0	1
0	1
0	1
0	1
28	9
480	51
176	63
47	18
0	1
447	651
316	221
156	224
859	183
117	420
126	18
167	2
106	5
208	5
634	181
2175	24
289	2
2028	17
553	10
158	24
1172	33
73	1
337	2
384	4
183	8
23530	277
2414	26
1087	19
36	1
163	6
221	15
64	13
199	1
129	426
289	425
1653	63
155	1
168	5
217	1
0	13
0	0
71	66
2	68
0	11
0	8
0	331
1	105
0	0
0	18
1	1061
851	9
2521	17
208	120
0	86
60	0
2833	29
157	736
0	112
6	261
10	97
383	94
1	108
278	614
0	229
115	781
7	277
0	57
138	116
582	7743
528	389
543	602
62	424
36	25
12	167
2	1481
443	1687
0	105
61	123
1887	2200
683	82
2085	530
959	66
297	1
976	12
10	0
1	331
0	0
0	0
0	3978
0	15
0	89
0	173
77	78776
1204	298
1540	263
235	511
800	4
954	99
691	8
89	1
97	21
194	18
197	163
1	245
84	482
107	5
1	100
274	5
46	1
346	997
39	445
1543	2114
145	515
960	96
444	2
1253	14
10	0
99	1
415	12
284	4
430	91
152	56
177	19
12	0
862	185
365	2
23	1
37	38
65	134
51	0
516	5
164	2
371	2
1106	1421
36	2676
382	299
144	184
673	42
250	2
17	0
286	37
101	65
174	7
393	526
591	50
13	2
2	0
183	209
176	216
1	0
72	0
22	0
235	1
238	5
185	39
112	0
203	5
247	55
98	60
219	4
3861	250
296	1
114	1
189	3
306	2
121	56
0	79
0	37
60	37
0	35
0	134
0	53
39	225
70	235
3	240
0	19
0	27
143	93
1	33
0	4
0	97
0	73
19622	88279
43	107
6	14315
682	5
348	2
8258	94
288	3
3933	89
358	5
1724	366
1508	182
328	3
94	2
120	2
2294	18
289	14
112	4
825	15
7	29
143	11
312	0
229	5
159	3
435	7
14508	184
385	349
568	188
88	147
5	1958
5	34736
7	27441
4661	47646
245	146
8	42124
2861	46492
746	13
281	66
621	219
150	0
286	57
0	56
865	27200
431	16
166	5
32	3
957	2711
147	5
121	9
67	3
121	2
254	2
214	0
11	30
32	29
47	0
492	4
35	10
148	59
257	59
387	10
13	0
154	1
335	5
1485	88
232	326
8629	8572
321	26
566	3
677	62
8	418
350	159
0	11
0	19
0	24
109	84
29	55
0	44
0	7476
11	52
5	314
5	197
13	1
41	600
46	871
141	2772
11	171
215	41
0	12
56	86
4	12
0	55
4	13
31	63
92	51
602	5479
684	591
442	83
269	488
271	4
28	3
291	12
18	44
45	17
1288	16
0	1679
46	0
1065	328
540	361
0	429
27	276
58	340
325	1
210	1
197	2
384	19
299	2
431	70
279	67
151	911
591	9
275	11
128	0
1412	124
848	127
86	2
465	92
1116	7
14	0
256	463
67	192
22	12
0	8
0	19
0	235
0	238
3	743
10	65
0	123
642	14
21	0
1333	19
319	6
0	0
8487	82
81	1
4	232
451	465
25	232
172	512
878	22
39	519
14683	169
652	3
129	6
509	8
879	4
113	1
19	0
95	173
5	29
91	3
462	2
112	2
1223	213
179	12
354	7
414	18
101	20
1257	85
235	23
0	60
0	8
0	8
0	8
0	2
2	3
0	11
0	6
0	7
0	1
1	10
33	1
3	0
153	8
330	10
1743	13
136	0
11	2
110	3
43	19
64	464
200	485
146	372
440	3
261	424
3	306
2	187
121	209
200	49
2914	137328
401	1087
78	2
27	1
193	645
5	0
10383	96504
198	0
50	107
4	2446
0	0
0	4
115	229
0	299
0	40
2	0
0	6
0	3
7	284
1	126
16	13
68	2
217	1
5	0
0	0
432	7
128	2
378	12
340	161
224	5
457	13
196	26
6	0
543	9
51	2
1356	99
106	85
280	2
2063	20
220	68
68	0
7	25
752	10
54	34
96	24
75	19
718	7
160	4
866	427
364	0
1510	16
390	3
533	5
346	1
32	0
65	0
57	0
578	5
832	18
632	1
63	1
303	33
686	50
28	0
2254	28
2501	1063
5	54
0	54
99	3
37774	422
141	0
1914	15
2961	768
428	1
164	1
232	2
606	4
92	2
4439	241
90	2
1227	11
1176	14
1139	10
182	2
42	18
3	18
562	13
661	7
377	3
566	15
531	16
1028	18
14449	828
2369	367
109	0
32	48
5	48
250	3
191	3
635	27
0	404
85	286
94	3
1504	8
309	2
188	96
124	2040
337	5
800	14
376	4
42	1
510	4
76	157
0	156
268	8
129	256
5	797
138	0
520	87
406	2
327	6
234	6
132	15
1092	23
1166	14
477	5
416	4
0	48
221	48
947	16
184	1
111	28
64	28
102	12
483	147
46	0
119	0
17	30
297	644
982	380
1314	20
1501	20
307	7
511	7
1236	16
9	18
3076	999
8	1090
288	2
253	211
28	175
97	156
235	40
308	4
1314	39
78	45
355	6
1733	15
31	2924
9	4653
208	5
13	1014
32	788
50	12
622	46
1184	19
79	0
12	28
1406	31
12	38275
189	0
1	0
6910	114
57	0
67	0
75	0
108	1
49	3
458	911
9	54
53	92
243	55
743	7
63	0
398	946
263	171
46	0
1598	16
1951	24
244	5
1471	25
3647	48
286	3536
0	18722
1716	7
66	1
770	32
36538	322
73	1
1128	236
569	68
76	0
1347	108
1348	132
2432	26
173	1
148	2
2963	596
2352	120
901	50
629	44
586	10
174	54
308	2
36	2
745	714
808	13
176	591
922	882
479	650
688	51
202	24
0	14
504	4
923	9
727	158
190	101
2591	4448
0	269
4	642
0	803
73	44
105	57
867	10
39	23
149	222
832	9
340	4
90	0
26107	326
331	228
92	24
42	3
1059	1718
1	313
68	42
349	10
491	304
33	0
792	9
168	156
31	19
8410	641
129	0
64	0
16	209
29	0
987	50
0	1976
384	198
140	376
811	379
321	236
193	3
90	5
1163	35
1850	20
993	14
1179	179
6603	70
845	18
985	21
59	2
78	3
1265	1684
22	0
93	0
0	0
1309	14
855	15
700	247
54	26
41	407
355	11
0	7
5	239
19	6
0	3674
0	35
2	69
0	10
0	72
64	86
321	3
36	0
64	0
14	0
32	78
2	98
177	139
75	4
112	110
34	320
61	200
2321	42
153	0
144	4
95	0
117	10
0	21
44	44
175	142
459	456
49	0
739	91
508	6707
0	11
221	3
860	5
2	0
10	0
132	1
54	0
5	1537
0	383
0	1292
0	2139
0	2004
0	1102
0	862
5305	1053
12	0
129	1
270	78
94	0
3087	843
262	6
414	15
404	6
1605	1676
412	5
897	7
1255	282
3312	696
871	10
263	607
211	647
0	60
0	35
0	14
1	28
19	29
0	85
0	300
555	1290
45	207
52	20
0	65
0	245
0	77
0	0
0	12
17	30
0	87
67	403
105	11953
48	917
0	845
66	147
67	131
1	15
600	122
901	11
257	3
590	12
1268	109
10	0
28	0
31	0
414	2
553	16
6	1
238	4
8	7
355	7
1856	233
925	196
222	5
169	2
1133	10
412	2
538	4
131	2
13	0
1786	24
690	35
2537	34
472	4
129	0
95	0
18	35
551	5
344	34
41	21861
157	0
95	22
3362	24
719	4
2290	86
2518	71
72	321
1172	13
544	5
396	6
55	36
219	47
3174	23
383	61
405	35
11	0
0	0
1	0
0	0
1160	16
147	4
1	1012
0	24
0	1
0	0
0	0
0	5
0	574
0	173
0	66
34	57
0	25
34	0
473	1
359	9
259	8
265	2
692	19
824	2
234	3
1425	10
247	4
401	6
1973	18
201	310
131	660
92	3
1086	363
29	113
451	81
48	40557
52	62
40	22
73	40560
69	47
0	51
83	100
5	312
226	31
534	8
613	155
664	6
65	2
71	52
0	53
9	19
45	75
2	53
99	0
520	32
36217	391
25	1
637	190
86	51
586	13
4	0
1268	14
64	2
0	555
1308	20
84	0
75	0
931	10
28	0
576	10
660	6
204	4
343	8
9	221
394	6
910	11
670	20
1898	30
462	175
147	5
386	3
0	1
