UniqueCount	AmbigCount
913	33
870	21
94	118
58	3
1286	39
374	3
3754	206
1063	22
4	0
46	3
9	1433
1	1
16	3
91	1
21	1
415	53
415	34
239	21
4195	60
602	53
1335	48
6601	66
2393	25
1050	10
997	14
147	2
74	255
346	165
227	204
82	36
98	5
219	5
2006	29
15	0
102	3976
77	0
179	24
526	5
74	5
1301	127
2749	36
50	10
2544	53
272	7
1819	17
292	10
159	130
0	5
0	116
0	13
0	0
58	189
0	90
5607	9706
39	9052
0	0
0	160
7	27
75	291
0	59
0	2
0	36
0	97
0	203
0	31
46	51
1796	41
126	84
197	2882
102	42
88	0
0	42
0	17
11	91
0	23
10	1025
372	29
127	2
416	12
13	0
162	1
188	0
522	7
310	3
514	12
621	8
17	0
742	57
142	57
790	7
1366	71
1441	87
385	549
48	40
125	2
153	993
649	17
234	12
787	155
178	5
269	1
550	8
87	0
1600	68
328	2
1	55
1140	9
983	214
89	18
98	1
68	0
837	12
245	27
131	60
921	14
540	97
424	234
183	34
458	11
331	3
499	166
5	8
228	12
40	0
2297	15
289	9
518	13
93	24
383	28
1256	25
41	1
454	125
64	4
467	4
37	2
1	0
127	5
293	0
72	273
29	0
105	4397
12	3213
1	92
10	0
0	9
32	185
0	29
287	104
84	14
1	39
315	7
0	6215
0	715
9	46
14	2380
96	5
17	144
799	48
850	153
3	101
172	7
579	144
325	4
179	2002
166	21
396	260
0	51
707	191
526	132
36	135
28	0
292	106
846	18
1225	417
40	0
43	3
27	3
250	3
1095	391
13	1
9	144
325	85
1663	25
724	1076
137	3
192	2
72	0
66	0
3790	906
5042	117
10	758
55	1
276	0
195	11
29	0
140	4
112	24
6	0
109	0
72	1
90	51
454	114
203	0
273	4
156	2
322	28
734	122
54	0
1119	11
7	0
2	395
23	0
445	7
928	9
352	5
430	95
2009	635
31	0
284	9
205	60
187	3
21	155
0	303
5	32638
0	2108
30	1
0	84
1	89
0	47
151	50
0	28884
1	373
0	1
17	46
18	4723
3	6
0	18
0	0
0	236
49	30
72	22
170	344
5	81
37	0
2	61
149	151
133	43
74	13
231	11
33	5
748	103
96	126
50	1
0	128
2	0
172	25
238	128
1	110
168	4
166	0
302	5
137	1
9	2
92	4
227	293
3092	28
539	256
723	12
3777	121
556	29
2204	56
0	11
520	10
331	26
303	73
809	80
110	46
80	166
166	32
418	22
6751	81
117	1
133	1
373	62
273	8
632	9
35	0
84	111
124	2
510	6
280	2
121	3
270	0
2667	31
12	2
1269	13
148	995
7	2
0	2
51	419
246	1
605	5
7755	106
132	0
0	1
0	0
1	1242
0	432
0	10
933	81
0	145
0	132
297	121
0	39
2	224
92	1137
0	40263
0	22
99	1304
344	1342
0	7
0	11
35	384
0	84
0	98
0	0
0	21
0	400
0	19
0	14
1	268
63	3
75	0
43	1
49	23
10	1032
32	400
0	458
16	210
0	194
75	16
380	18
249	33
0	3629
89	3
9	1
24	39
209	2
1662	22
366	24
80	197
321	22
99	0
96	1
1383	18
667	11
213	1
32501	338
48	49934
365	29942
19	115
245	114
131	167
131	274
229	1
1746	25
542	40
2	1
205	20
236	204
696	33
252	26
1775	5584
157	11
526	6
0	22
9004	118
70	210
4	70
427	8
0	5
0	0
10	37
7647	103
371	4930
3	0
6	32
0	3
190	29
18	47
0	5
3	0
0	0
70	24
624	96
0	38
0	35
8	126
0	0
0	0
206	49
3	27
585	60
56	28
3	206
0	30
4	7
3	611
1	1403
0	0
0	35
0	40
0	205
125	10
193	5
3993	253
269	2
118	3
48	0
162	4
1205	194
226	25
761	59
159	28
467	109
53	84
78	6
43	0
244	79
510	82
27	1
441	28
22	38
679	387
14	0
988	12
665	12
369	197
45	0
9	32
12278	10276
67	1
184	1
689	7
94	0
30	1
587	9
456	7
504	15
904	28
231	18
404	11
162	161
183	0
771	17
473	7
9	0
128	2
1643	39
727	32
38	5
107	7
2	1004
88	25
3	353
103	2979
352	17
5	299
317	322
4	194
0	0
76	39
11	29
0	161
0	22
1	264
0	0
2	12
5	166
3	993
0	89
11	5
11742	132
140	304
162	10
271	116
566	15
629	8
54	157
25	54
200	4
284	3
1440	26
152	2
419	5
105	0
225	2
414	5
818	24
1465	33
100	0
96	411
113	0
32	35
84	882
2	0
0	54
0	54
11	2
718	9
321	1128
729	1173
432	10
53	983
14	471
379	4
547	6
121	2
32	2
352	5
189	3
197	2
18	0
0	7
39	0
464	27
288	2
97	0
336	29
172	14
762	16
1056	23
436	8
386	11
93	22
0	0
141	1
138	4
57	28
292	459
8	36
1333	25
84	5
1537	497
296	5
192	3
130	7
15	282
3	131
35	221
0	261
0	86
0	0
50	51
0	42
0	165
14	0
310	10
1572	16
0	177
4	6
0	48
14	82616
116	175
1	46
0	18
0	50
2	0
56	98
0	2
0	3
2	1488
0	71
196	71
70383	18277
0	137
71	389
201	228
9	0
13	40
5	24
4	0
4	0
0	2
0	0
11	11
7	8
108	48
306	621
26	148
295	106
13	7
498	787
0	278
309	264
67	0
122	3
4	0
0	14
7	29
1	4
738	136
36	0
46	0
393	10
14	3
35	1446
49	3
11	84
0	13
387	3
0	31
0	52
0	17
0	31
0	20
19	162
0	12
0	50
0	6459
0	6
0	96
3	2
0	8628
6	9612
6	20239
0	15681
265	32
221	4
132	1
289	3
359	7
408	12
25424	316
974	3
9	0
473	2
381	3
164	2
159	3
58	4
0	32
753	6
1	73
163	0
669	51
151	1
214	6
325	4
79	0
98	0
133	2
7	0
1110	366
969	15
14	0
2	0
3506	47
201	53
317	3
42	69
0	68
0	955
220	2
186	6
1700	22
499	12
911	12
1351	11
47	0
290	85
505	9
88	0
33	0
174	98
36	17
131	1736
0	28
0	46091
142	3408
0	392
0	17
1	0
0	13
11	47
0	25
103	16
1	20162
1	11
0	137
491	227
0	0
2593	173
296	29
497	31
1966	19
385	5
179	4
307	1
25	0
1955	2648
938	85
5	0
107	1
44	0
10	435
119	2
8	0
4637	890
0	91
244	1
4002	59
231	4
251	6
381	9
28560	404
35	49
480	12
269	20
11	542
1490	134
151	2
635	46
189	54
120	0
515	40
343	1
50	151
796	12
759	109
322	201
124	67
582	15
218	4
0	0
267	446
22762	282
417	6
319	9
153	1
433	11
48	19
54	19
0	9
25	0
1	332
0	26
0	9
178	42
0	47
0	2
0	116
67	98
262	5
492	110
444	93
410	133
206	88
472	88
113	3
0	15
0	0
34	1
95	2232
187	77
773	12
154	1
19	0
33	0
5201	75
613	7
7	190
3040	164
867	127
1244	15
210	9
469	14
650	5
2659	42
284	34
422	40
27	0
2048	34
195	3
6	1
626	10
134	3
1386	21
578	6
585	19
790	7
812	8
177	2
59	12
256	2
199	531
52	15
1842	4943
965	16
762	7
6481	87
218	3
29	0
26	1
1206	17
4348	1438
80	75
564	3
86	2
90	5
167	2
34	2
66	1
47	0
60	0
83	0
1084	17
825	17
734	8
765	13
146	2
76	2
235	15
7267	142
2250	305
181	105
335	5
1462	19
17	0
337	51
156	3
83	1
122	20
283	277
1092	52
764	24
29	15
6	15
1690	28
47	81
1463	25
869	6
295	4
0	107
84	1
345	98
479	5
78	0
243	1
351	4
107	0
316	6
103	19
16	10
3	0
6542	123
862	11
40	4
816	12
32	2
231	4
82	8
265	4
13	42
865	5
0	229
63	2
394	4
111	1
0	229
294	82
7	3
78	5
565	4
946	10
267	193
0	192
824	10
10	0
1828	716
11	6
0	0
249	19
768	6
465	16
379	211
40837	447
80	47
1894	45
146	2
424	11
158	36
51	21
492	6
168	1
874	341
98	15
140	62
386	33
48	33
64	93
2	478
1	9
25	163
3	57
5	304
18	139
2	331
11	118
212	1012
1	372
0	346
18	157
196	963
1	371
48	0
577	7
274	597
3	25
1793	1445
325	27
11	25
193	5
292	7
9	25
54	33
651	12
143	0
22	0
144	65
249	286
0	202
8	35
87	123
343	4
610	5
869	12
144	17
217	55
14	0
23	0
274	4989
0	1327
2	4749
2837	777
31	0
675	37376
6	268
111	2
34	2
534	60
94	450
2	443
180	2
187	3
27	1
93	205
0	57
51	11088
699	14
192	1
70	2
43	3
266	2338
269	3
605	7
243	20
298	26
1094	554
176	1036
2	157
0	2819
753	143
0	1645
0	125
230	4
199	186
97	64
31	124
0	96
0	0
0	15
0	101
2	5
0	32
0	9
0	7
1	30
19	6
0	47
0	27
119	266
116	35
25	50752
498	5
238	3
111	124
447	246
13	147
205	543
575	7
276	10
4	2
9	0
70	3
43	51
39	51
167	6
262	1
148	1
293	1
321	4
590	11
639	23
357	18
115	13
399	21
72	0
8	11
24	1
75	75
1111	103
475	123
48	257
404	52
243	3
794	8
1029	22
753	1520
651	267
619	11
462	10
3	0
293	4
277	1
260	5
60	91
450	140
229	18
12	71
241	15
633	20613
300	4
46	0
713	7
1912	31
7	0
241	1
246	6
141	11
2184	40
7	0
638	14
100	184
69	364
0	25
28	6
1	12
0	200
0	14
2	6
0	25
0	74
0	4
25	1
0	22
0	55
294	6
99	0
138	5
80	162
710	135
37	0
0	34
309	43
91	2
3	0
4	0
339	9
93	3
68	156
456	366
33	22
50	8
1118	21
347	9
120	29
361	26
1870	25
515	9
951	44
3	61
12	0
0	44
183	28
61	52
14	29
241	121
59	3
1425	147
306	590
173	3
98	563
558	174
0	0
78	9
167	0
230	2
632	129476
880	7
386	3
2544	31
196	187
32	0
0	0
2102	29
1129	20
282	2
154	174
173	0
356	242
0	281
5	1462
30	22
105	21
0	7
0	334
0	23
0	62
4	73
565	20
107	9
1	0
76	672
106	1
265	0
190	4
57	22
419	42
34	284
162	280
1	138
125	503
24	1
486	9
204	5
11	2
90	24
573	93
127	1207
41	102
522	5
312	3
206	3
23	0
4249	18614
55	358
475	735
0	43
33	46
0	423
90	73
26	39
29	108
0	78
21	105
59	103
639	116
457	8
177	597
1	328
0	81
0	2
0	25
0	59
0	7
58	0
44	0
218	1
34882	422
574	8
236	2
322	0
1013	12
11	925
5191	937
24	0
148	1392
362	5
43	32
323	5
262	3
271	2
17	5
148	6
241	134
12	0
1670	5655
3	1
129	12
49	0
119	51
183	68
81	1
66	0
838	8
21	1
346	5
3	0
29	0
98	23
280	25
853	8
75	1
353	56
5521	117
164	17
55	0
136	0
195	24
2119	6406
54	1
29	1
196	4
269	2
948	13
141	1
415	0
8	110
0	101
0	287
0	599
0	0
17	13
142	2550
5	117
2	83
1485	354
70	44
0	446
77	48772
2	10454
3	218
1	25
8	39
0	30765
1140	33803
1	159
16	0
1	17
9	52
441	2
198	18
154	2
9	0
77	3
32	1
45	1
448	4
1629	11230
452	1439
1825	38
569	18
182	2
68	0
13731	180
613	15
54	1
941	22
59	3
845	11
152	3
109	12
281	4
232	42
191	17
217	128
346	57
318	150
980	12
261	75
90	40
2309	898
598	17
5	18
113	4
255	178
193	4509
4	1571
5502	15678
1	80
0	28
0	8
26	31
0	0
56	51
80	12710
0	137
0	13
6	397
0	5
0	61
1	65
4	98
36	26
555	4
114	4
182	392
306	8
422	99
311	4
150	5
1125	168
1195	30
24	0
597	7
100	0
743	10
296	175
437	7
54	21
159	1
8	657
0	0
2	2891
358	76
19	7
69	2
102	1
581	164
910	92
897	81
9	0
348	4
145	1
82	0
5	1
4	0
51	0
0	19
28	19
123	4
366	3
163	2
30	11
696	14
3	10516
11	23231
0	6759
0	10514
6	24538
0	10519
13066	7672
15	5531
304	43
1287	85
3	510
55	34
32	95014
5	1140
0	0
0	0
0	138
73	841
483	2463
0	11
15	662
41	1740
22	17334
47	1
213	14
199	2
630	7
163	4
219	2
306	9
228	14
532	40
245	39
230	6
46	0
0	0
10	0
40	0
903	19
57	3
272	6
112	20
126	24
19	40
270	3
130	5
38	12
45	6
0	7
87	231
837	12
1136	9
81	8
444	16
703	161
90	3485
0	43
36	1018
73	86
193	1407
353	1268
3112	745
0	17321
54	10
475	35
137	72
194	2
1204	13
54	45
89	225
65	209
5308	56
113	5
42	2
17	53
7	1
2	0
367	2
498	37
0	182
0	77
72	74
0	5
0	47
51	0
130	105
31	3
345	81
36	23
73	56
0	90
1	64
43	332
53283	62441
14	182
205	214
962	271
2653	42
1305	21
120	14
385	18
212	0
164	4
221	40
0	30
12	30
348	48
744	8
77	2
308	6
602	54
751	64
45	827
929	568
3	1581
61	1933
0	1324
14	30
89	23
0	25
363	1155
17	5163
341	4
139	91
259	219
1617	1791
2562	2218
1084	441
778	76
70875	135364
559	243
23	60
333	2
124	2
102	1
1472	32
46	71
80	76
346	14
94	38
124	5
1262	13
543	12
104	3
780	130
207	18
0	14258
60	34102
0	389
3	103
6	19678
5	4740
17	583
5	476
1	44
0	20
19	1
364	191
256	244
46	0
31907	443
763	10
192	292
214	96
179	3
0	0
2	0
0	51
8	27
169	4
0	16
22	85
992	19
531	4
87	1
468	7
175	2
200	3
22	56
510	34
288	113
95	19
7	0
827	25
36	57
221	1
481	6
303	68
1077	68
0	53
512	14
204	13
103	0
239	3
316	5
117	14
1	68
335	13
5	118
346	971
173	647
8	0
2	1
3	1
1749	2396
5581	756
1754	875
90	0
1853	21
531	7
1015	13
86	3
335	4
171	3
313	7
120	3
65	1
55	0
255	231
3	0
229	270
410	437
67	29
10	1
323	82
0	333
0	105
0	8
0	0
0	5
0	2234
0	12354
347	11
0	0
0	0
646	12
892	12
579	13
1383	34
32	4126
82	0
70	2
414	121
256	2
28	0
97	1
95	6
204	7
2	5
129	20
5	0
336	6
343	2
201	1
723	489
182	1
125	5
920	9
2730	63
590	178
86	421
42	0
143	0
896	88
110	1
1931	35
300	14
3626	49
7	1
505	3
257	60
173	2
4	0
81	1
209	4
466	6
881	4
24255	316
39	328
111	332
1528	13
2481	27
212	4
57	2
28	1
24	0
911	65
354	7
946	11
765	12
129	1
50	0
13	236
1328	251
23	0
12	4
146	0
57	21
164	341
2	0
1	0
786	8
448	6
165	9
415	3
450	2
287	27
344	58
21	1043
580	6
17	2
24	1254
722	15
355	3
224	2
27	1
742	12
130	0
180	2
110	2
36	0
298	0
126	1
27	1
514	8
0	174
132	2
743	4
38	0
77	1
19	0
28	23
5	22
12	0
261	66
22	0
122	1
210	7
314	8
240	0
270	1
251	2
54	18
7	15
64	0
29	2
436	7
405	3
1078	149
979	12
49004	583
191	44
81	2
220	6
247	5
1	8006
78	12
229	13
112	14
622	3
1389	21
3235	57
484	4
43	0
52	2
159	3
43	298
33	0
357	47
171	10
1720	29
6	48
8695	3449
21	44
9	6
1590	23
10432	167
3094	889
9943	4083
117	867
104	37
7	584
209	198
321	4
472	6846
13	2091
17	94969
146	1
197	8
627	76
206	3
1419	130
383	8
70	3
296	2
69	811
80	1
581	6
220	2
13	20
8	0
387	4
169	4
393	16
165	4
112	3
479	7
474	4
1171	21
0	6
0	6
89	1
7546	94
1733	26
189	8
417	94
200	9
12504	157
117	1
722	10
185	2
245	6
71	2
1404	13
68	2
4	0
46	0
196	2
164	18
10	13
429	5
104	0
184	3
411	10
612	5
64	23
268	37
493	28
320	3
200	5
51	0
3036	41
4852	62
55	3
14	1
25457	261
215	26
240	4
383	2
678	424
192	5
4312	59
113	2841
2318	1458
25	943
583	4
103	7
20	3
15	3
210	2
41	0
179	3
2047	28
92	0
405	8
99	10
2224	44
622	12
125	373
60	6
269	20
18	0
143	1
341	298
118	29
12	321
0	219
97	956
200	0
16	0
1	287
8	2
1809	22
236	8
24749	3038
164	2833
0	226
35	2972
12	12
0	125
111	202
0	845
0	9
0	70
13	6
0	90
593	39
52	2
1522	21
1208	45
86	1
138	2
329	4
1785	9
578	113
603	140
107	486
190	478
189	2
624	5
1329	4339
118	48
543	305
4	20
1	17
2317	1985
4	29
227	35
282	228
160	1
514	6
433	31
54	34
35	33
403	6
3106	301
730	18
4	0
101	27
464	5
15	0
3	1782
659	1791
0	323
235	342
563	29
378	23
968	34
326	4
772	69
154	3
0	12
0	53
0	228
0	66
6	7169
32	59
14	413
0	32
27	41
1	110
0	13
3	58
147	29
513	8
211	8
19	0
0	7
71	119
3	33
83	1
274	9
12	121
264	2
482	17
359	5
724	10
27	0
470	6
941	26
227	3
324	115
591	4
968	11
0	3
590	14
34	0
36	0
476	3
454	11
237	8
456	23
582	14
92	3
217	2
995	13
366	4
15	33
940	10
60	0
38	783
0	37
0	64
0	17
2	19
1	16
0	63
0	25
31	0
40	56
177	5
1812	30
177	2
10	45
3	0
342	12
181	26
406	15
9	1
36	31
173	205
356	200
1614	225
17010	199
321	24
798	8
8	1
26	89
209	2
46	0
295	5
864	48
4257	60
2204	50
411	8
137	3
29	0
843	26
98	11
1	0
37	0
78	0
936	8
3202	38
123	113
76	1
566	42
4	1
70	1
537	34
197	191
79	356
194	616
1278	31
418	137
13	142
0	0
0	5973
0	0
0	15
1	12
0	0
16	2
607	10
748	10
0	93
265	120
3	0
365	7
354	1
163	1
50	12936
1050	17
0	0
0	0
0	0
0	0
25	1
380	41
120	42
28	5
0	0
460	697
248	157
152	235
740	116
94	437
126	21
158	1
147	3
173	7
468	150
2315	42
254	4
1744	26
477	12
186	24
1091	39
69	1
300	2
300	10
166	10
25440	308
2100	30
971	15
40	0
184	2
238	19
84	17
241	1
107	388
255	392
1733	58
212	1
120	3
227	1
0	12
0	4
61	61
3	43
0	10
0	7
0	225
4	42
0	0
0	21
1	209
1130	10
2319	23
135	73
0	40
57	1
2385	37
136	698
0	78
2	232
17	102
236	59
0	108
195	524
1	172
84	599
7	206
0	72
139	114
207	5622
319	204
392	497
55	305
25	23
14	113
2	1341
329	1251
0	111
15	64
1118	2284
648	105
979	209
380	25
324	6
820	13
6	0
0	166
0	0
0	0
0	3312
0	20
1	124
1	143
78	63020
1295	302
1330	263
231	515
612	10
952	100
620	5
62	1
82	18
135	15
155	128
2	182
56	344
84	2
2	72
234	2
38	0
410	1187
45	308
1621	2371
94	350
672	74
475	6
1124	18
8	0
60	1
444	6
308	7
394	73
116	32
141	12
5	1
721	193
315	4
18	2
44	46
58	120
42	1
394	5
141	2
253	3
1114	1425
30	2840
360	281
95	155
513	34
271	2
11	0
290	25
85	24
131	15
311	404
584	74
9	0
2	0
135	186
147	294
3	0
106	1
26	0
209	2
277	4
114	19
72	1
152	1
182	51
56	24
181	17
2387	153
283	6
97	4
191	3
323	3
111	50
3	83
2	27
38	27
0	32
0	120
0	37
35	184
35	177
6	252
0	17
0	29
56	93
2	23
0	5
0	97
0	47
23479	86336
27	70
5	11668
627	9
298	4
7836	119
252	8
3533	89
377	6
1519	354
1359	179
317	5
137	1
100	4
2650	33
224	16
114	2
690	7
1	15
160	2
309	5
152	2
101	2
417	5
15712	217
214	233
498	162
62	162
2	1780
3	30739
8	25336
4745	42968
241	169
5	37477
2609	41987
717	9
231	65
468	217
131	5
286	48
0	31
858	18236
370	12
144	5
35	0
826	2303
119	5
102	2
135	2
209	2
229	1
266	5
19	33
34	30
33	0
551	1
33	2
141	74
212	72
338	14
17	0
128	4
297	3
1236	94
231	331
10146	10045
302	22
525	7
582	51
3	341
204	90
0	9
0	9
0	33
124	78
32	17
0	23
0	5388
11	54
7	218
3	144
2	0
36	433
48	658
109	2069
6	133
188	27
0	9
52	52
5	9
1	40
2	16
29	50
105	37
421	5120
595	531
398	73
259	419
247	0
22	0
270	13
15	12
42	8
901	5
1	1236
34	0
812	281
482	360
0	303
17	242
74	334
282	6
159	5
161	3
298	22
288	6
504	75
321	72
126	325
650	12
299	3
109	3
1286	120
800	115
84	1
403	37
1040	12
4	0
199	310
57	129
9	11
0	3
0	11
0	240
0	212
2	529
18	60
0	85
715	9
18	2
976	19
366	5
0	0
8305	99
92	1
4	275
411	451
28	275
166	476
768	35
37	773
16212	228
592	9
165	2
355	5
812	14
96	1
20	1
101	187
7	25
118	2
637	3
124	4
1115	214
165	2
256	3
323	13
78	15
976	80
210	23
0	56
0	6
0	4
0	6
0	3
1	1
0	0
0	6
0	6
0	2
2	6
39	0
2	0
156	8
271	8
1487	20
148	4
18	1
144	4
45	8
53	370
204	427
166	383
446	3
168	311
2	263
2	106
136	184
174	37
3374	128757
353	917
62	5
25	1
152	876
5	1
10559	89056
174	1
41	73
6	2716
0	0
0	10
84	188
0	241
0	36
1	3
0	3
0	3
4	397
1	97
28	12
56	5
183	5
4	0
0	0
423	6
99	0
351	16
216	142
251	4
388	8
160	16
10	0
631	6
54	3
1082	69
73	63
268	3
2001	26
195	34
46	0
5	17
671	8
48	14
85	4
70	4
649	13
121	3
707	427
371	8
1280	14
366	3
459	12
277	4
28	0
31	0
41	0
496	4
863	13
470	3
59	1
288	24
511	51
33	0
1686	21
2008	940
4	33
1	33
109	0
40566	586
112	0
1840	13
2699	733
332	5
95	2
190	5
575	2
116	0
3805	232
80	0
1152	27
919	19
1037	15
152	1
40	9
1	9
324	5
589	7
296	1
827	17
473	14
1084	14
15917	791
1881	258
100	3
33	68
4	68
283	5
171	3
511	22
2	298
57	195
76	0
1286	18
260	4
145	96
142	1837
326	6
605	10
231	3
36	2
516	6
53	112
0	111
262	11
109	227
3	2
136	1
418	66
338	12
290	2
145	6
85	11
867	19
1031	17
551	7
413	5
0	39
163	40
1083	3
221	2
116	10
51	13
80	3
327	114
41	1
87	2
13	25
245	572
410	189
1006	15
1181	18
345	5
366	5
1027	14
8	8
3005	1013
3	933
271	3
391	367
31	225
113	225
175	38
335	4
1123	31
68	28
319	0
1390	18
21	1880
11	2927
167	1
8	818
20	610
31	12
666	47
1030	19
68	4
6	12
817	13
3	19436
129	1
2	0
5552	68
50	1
68	3
51	2
78	2
28	0
288	561
2	45
41	35
220	46
605	5
45	2
256	375
268	132
48	0
1592	28
1701	23
236	5
956	20
2486	31
266	3022
0	17172
1635	22
57	0
680	25
42970	476
61	2
950	193
530	76
83	3
1314	116
1207	136
2210	36
159	6
175	3
2313	492
1817	111
779	62
605	57
519	1
140	37
233	2
39	1
354	383
395	2
161	632
984	976
467	711
620	39
243	7
0	13
555	11
821	7
639	126
170	92
1675	2777
0	180
1	475
0	675
73	46
81	50
694	11
38	21
136	187
737	9
300	6
112	2
19944	295
284	213
79	16
49	2
772	1253
3	249
60	45
271	12
363	201
37	0
467	8
182	104
26	14
8925	631
106	0
39	0
15	193
22	0
841	48
0	844
349	170
125	320
674	209
258	204
180	8
81	10
978	19
1645	23
771	14
885	125
7497	73
855	9
661	10
56	2
64	0
1251	1357
18	0
56	6
0	0
1026	15
725	7
578	162
50	56
37	269
244	8
0	4
6	174
12	6
0	4486
0	25
4	86
0	9
1	74
77	117
231	3
18	0
56	1
12	0
20	74
0	118
152	93
40	4
72	50
15	204
36	151
2338	40
162	0
116	4
117	3
95	8
0	33
53	49
123	117
447	408
52	0
337	51
427	5382
0	5
317	6
922	11
8	0
9	0
90	0
67	1
8	871
0	243
0	796
0	1307
1	1174
0	701
0	552
4806	971
13	0
92	1
222	63
85	0
2441	754
182	8
362	9
359	7
1297	1551
335	5
849	4
1291	360
3264	693
772	12
223	553
262	673
0	41
0	22
0	14
0	20
9	24
0	69
0	337
556	1131
49	209
38	20
0	51
0	241
0	59
0	0
0	40
10	22
0	85
65	348
136	15734
29	618
1	628
77	108
79	176
1	15
535	75
892	8
162	1
565	19
1115	68
41	1
49	0
49	0
377	3
440	24
5	0
191	7
18	7
398	4
1676	242
912	229
185	1
193	1
1029	11
430	5
435	7
89	0
15	1
1569	28
554	30
1651	23
412	3
101	1
101	3
21	99
413	7
311	25
39	23447
112	1
107	16
2785	36
665	11
1575	78
2157	79
83	307
888	20
503	9
367	4
67	25
209	41
2918	46
397	74
400	45
12	0
0	0
3	0
0	0
1131	23
128	5
0	938
0	22
0	2
0	0
0	0
1	1
0	573
0	188
1	60
33	51
0	10
35	0
458	10
348	12
307	8
315	3
502	8
748	7
159	4
1198	15
294	5
367	4
2004	18
157	208
94	477
62	0
931	236
16	110
398	102
66	43243
45	47
30	12
99	43243
60	33
0	33
81	101
2	328
197	36
468	8
412	116
603	9
78	3
49	35
0	54
10	32
56	101
0	67
86	2
403	28
41348	574
19	1
574	127
136	60
545	5
6	0
987	7
59	4
3	722
1144	19
108	2
106	0
945	14
49	4
560	5
583	9
183	0
295	5
6	68
335	3
725	10
543	17
1719	23
437	175
148	9
294	5
0	21
37	156
0	34
0	0
243	122
0	40
0	12
0	171
0	50
0	61
0	143
0	97
38	0
248	5
469	6
35	0
461	3
40	0
26	0
15	149
36	97
3	30
4	0
740	85
243	168
1595	5714
212	0
