UniqueCount	AmbigCount
84	2
1	227
245	71
9	2
76	5
515	2
914	4
202	171
1	171
874	10
10	0
1660	569
13	10
0	0
198	12
659	2
370	10
302	211
34646	209
64	57
1734	31
104	3
250	8
103	29
37	13
487	5
166	1
723	234
72	21
150	63
275	19
33	17
104	104
2	395
1	7
24	137
0	63
1	142
9	56
0	131
3	52
70	453
0	150
0	134
12	66
72	406
0	146
30	0
391	5
114	227
9	27
774	573
222	13
27	27
152	0
236	4
13	19
28	32
578	4
114	0
10	0
132	56
262	285
0	92
8	30
85	107
216	3
460	7
369	4
98	11
164	35
11	0
24	0
332	5238
1	1582
1	4861
2526	695
17	0
629	33433
1	207
174	0
65	0
423	46
65	377
2	367
127	5
176	0
10	0
94	205
2	56
61	12040
589	14
155	0
41	1
46	1
237	2130
262	4
549	5
193	17
244	18
811	391
175	850
2	122
0	1340
616	106
0	1329
0	93
209	0
179	155
87	67
38	101
0	76
0	0
0	11
0	92
3	1
0	24
0	5
0	3
1	46
23	12
1	31
0	15
80	130
73	30
9	37578
398	5
186	0
81	92
364	138
11	120
216	441
273	2
297	5
7	1
23	0
74	1
40	39
40	39
134	0
294	0
144	3
244	1
261	2
450	5
435	8
203	8
116	14
330	16
94	0
2	15
29	0
55	55
828	76
342	75
21	108
360	42
156	1
731	3
1181	11
666	1412
559	231
501	2
393	6
4	0
270	1
205	0
241	0
56	69
339	95
191	21
6	55
232	8
550	18625
300	0
44	0
803	9
2064	17
9	0
201	4
229	2
135	10
1908	17
9	0
622	5
87	145
71	245
0	23
26	12
0	7
0	187
0	7
0	3
0	19
0	58
0	1
50	1
0	13
0	44
287	6
90	0
89	4
67	111
636	125
41	0
0	39
295	50
72	0
1	0
5	0
288	1
104	0
70	144
418	254
29	33
64	10
1027	10
261	1
77	61
353	40
1562	17
374	2
672	34
1	53
14	0
0	44
155	14
62	40
8	35
146	89
48	0
1549	162
275	403
207	1
80	468
459	116
3	0
100	11
227	0
307	1
350	83721
738	1
272	0
2242	9
151	139
32	0
2	0
1877	16
977	5
250	1
140	127
161	1
276	203
0	187
1	950
26	20
82	10
0	6
1	232
0	19
0	74
4	60
470	11
71	8
2	0
68	996
94	1
203	2
178	0
40	12
359	59
27	227
154	217
0	89
127	446
17	9
695	6
231	5
13	2
130	31
502	105
105	945
30	100
423	2
345	8
158	0
11	0
3101	11515
61	324
390	566
0	58
13	38
0	344
85	75
16	29
32	81
0	81
13	82
54	95
562	99
416	1
187	510
0	278
0	52
0	0
2	12
1	29
0	2
57	0
42	0
194	0
31203	190
583	10
219	1
282	2
766	3
8	468
1823	458
23	0
117	1636
314	2
33	24
183	3
228	3
181	0
18	9
157	12
159	87
6	0
1231	4470
3	0
110	7
47	0
98	59
151	56
56	2
83	0
583	6
12	0
344	0
8	0
16	0
81	30
209	31
669	3
58	1
304	39
4149	72
117	5
24	0
79	0
141	14
1772	4376
46	2
20	1
179	0
212	1
726	9
85	1
361	1
3	56
0	45
0	289
0	526
0	0
22	15
119	2127
2	92
0	71
1175	335
78	41
0	404
58	37522
2	7907
1	169
0	22
3	34
1	27812
1145	30976
0	165
4	2
0	13
14	45
240	4
174	10
126	2
5	0
88	1
28	2
32	0
810	7
1286	8213
347	1257
1400	30
411	15
162	0
59	0
7947	57
527	3
73	0
787	3
69	0
731	11
120	7
127	14
247	0
192	30
135	28
179	86
263	45
243	140
876	6
253	72
75	26
2069	774
513	6
1	18
79	11
313	270
204	3840
1	1110
4443	13194
1	66
0	25
0	5
18	19
0	3
49	53
53	11113
0	138
0	6
8	343
0	8
1	42
5	56
19	93
32	22
373	0
96	11
168	299
216	2
358	61
218	0
114	2
1118	203
1046	10
12	0
414	4
58	0
627	5
223	127
319	2
71	39
95	0
0	403
0	0
2	1036
372	71
18	6
81	3
53	0
502	141
823	79
770	85
2	0
321	2
148	0
57	1
2	1
2	0
44	0
0	7
8	7
75	0
211	6
153	1
41	10
557	12
6	12059
14	27779
0	8103
0	12050
17	28808
0	12063
9202	5886
21	3738
259	51
870	71
2	719
62	44
21	81499
3	934
0	0
0	0
0	173
95	800
443	2013
0	9
9	683
34	1727
25	14623
52	1
266	32
185	0
502	2
119	0
176	0
246	15
189	13
432	25
187	26
203	2
67	1
0	0
12	0
31	0
814	2
40	0
253	0
26	5
53	8
1	11
169	0
185	2
33	14
31	6
3	7
80	142
647	1
1125	4
73	7
428	8
564	127
64	2759
0	50
25	854
82	66
171	1102
291	1032
3862	766
0	29855
90	13
663	31
154	68
186	25
1056	10
57	39
76	137
34	124
4183	26
120	7
34	0
21	36
10	0
3	2
342	1
470	35
0	178
0	50
57	53
0	3
0	25
41	0
78	57
36	3
295	71
23	29
60	47
0	72
0	70
37	232
95472	113983
22	174
193	223
841	184
2344	8
1299	4
132	13
350	16
222	3
196	0
172	20
0	18
9	18
280	22
650	1
56	1
233	4
567	40
480	41
40	1461
715	472
6	1863
68	2286
0	787
19	18
73	12
3	15
272	842
21	4085
281	2
171	93
240	164
1568	1676
2481	2077
833	315
710	71
64054	117334
581	292
37	75
334	5
99	1
96	0
1008	14
43	58
71	63
321	17
104	35
168	5
1143	10
532	9
135	0
743	111
192	13
0	15793
40	27017
0	327
0	67
3	20482
5	4661
11	522
3	224
1	46
0	16
17	7
267	163
344	300
38	2
26196	181
743	6
192	366
303	85
192	0
0	0
4	0
0	48
15	27
155	0
2	17
22	85
641	3
418	4
94	0
355	3
150	0
161	0
16	51
304	26
224	85
100	12
9	0
857	7
29	79
160	3
449	6
244	56
877	61
1	42
475	19
163	13
93	0
217	0
307	10
93	16
2	53
304	14
7	113
279	756
171	743
9	0
3	1
3	1
1645	2133
5189	581
1791	774
154	1
1559	12
479	1
781	4
94	2
310	2
108	1
315	7
140	0
79	0
42	1
243	170
6	0
190	211
411	455
52	32
9	1
306	102
0	213
0	70
0	5
0	0
0	10
0	1890
0	23692
244	1
0	0
0	0
609	2
620	1
546	6
1087	22
13	3608
27	0
60	3
319	102
213	1
33	0
74	0
67	0
331	3
0	2
105	15
9	2
246	2
274	1
217	1
616	382
136	0
142	1
859	16
1808	48
548	164
57	396
28	0
117	2
758	60
86	1
1540	17
205	16
2897	23
3	1
315	0
230	33
143	0
5	0
54	0
238	2
270	2
705	3
20826	176
22	243
51	245
1327	3
2395	17
212	0
49	1
36	0
21	2
855	53
346	0
873	1
1103	12
84	0
40	0
17	191
1140	198
38	0
3	5
125	0
40	19
149	341
0	0
0	0
722	10
327	1
136	6
355	1
376	4
271	23
263	42
22	975
462	3
32	1
14	1202
661	2
161	2
198	2
23	0
710	3
72	0
91	1
67	0
37	0
259	1
113	1
18	1
489	5
0	144
113	0
736	1
62	0
69	0
27	0
71	72
6	72
18	0
219	60
23	0
100	0
239	4
351	1
234	1
231	3
200	3
61	7
16	9
53	2
23	4
363	4
332	0
916	112
1082	10
46529	233
134	56
77	2
173	2
181	3
