UniqueCount	AmbigCount
530	92
25	140
288	7
208	5
39	0
0	0
3836	440
552	101
733	8
115	1
561	486
911	74
139	66
40	2
1649	294
56	0
86	7
1997	24
99	1
590	212
0	38
0	17
8	50
1019	297
0	78
3	298
58	343
5	241
53	0
106	0
174	2
130	2
43	26
48	9
249	73
2	309
109	7
229	310
712	10
192	9
61	63
106	6
2	0
0	92
227	8
559	13
825	9
17	0
83	29
3	79
572	111
206	243
962	14
152	0
114	13
511	351
950	8
249	71
3	1259
1207	1682
734	165
725	55
1235	13
6673	95
91	11
256	2
44	0
0	206
487	6055
176	2124
691	11
46	0
26	108
444	3505
139	2106
395	750
268	14
22	2
37	11
1	0
0	364
153	3
617	60
165	3
470	22
554	0
931	186
3320	2508
0	54
1372	49
199	667
1429	316
569	7
175	4
0	10767
149	2
253	0
737	63
19	2
1465	921
1	27
18	37
204	1563
9322	125
53	0
0	16
1	549
8	29
1	43
710	36
0	224
107	0
565	200
0	127
44	76
537	210
447	116
237	7
248	239
30	53
3966	686
405	63
357	18
179	90
285	1
2225	979
658	156
222	3
13148	466
74	7
96	7
89	2
401	3
1771	24
190	1
291	4
16	0
189	6
567	4
263	17
60809	624
250	10
8443	212
122	0
318	20
371	5
639	20
1300	20
74	20
492	62
193	43
18	0
862	97
0	9614
10	5853
233	7
129	26
35	0
1257	8081
8	11
196	48
2041	987
5450	105
72	190
583	43
1113	105
306	1
431	192
364	89
1	146
202	200
253	31
131	1
899	311
146	3
16118	188
151	18
474	9
179	684
122	5
239	14
335	0
47	0
106	1
373	4
95	55
98	7
107	0
347	0
379	2
555	14
801	1959
301	649
3	28
551	221
4	5
22	7
145	0
102	10
895	20
1042	6
122	92
45	0
1364	37
321	3
4173	199
981	15
4	0
39	3
40	2350
3	1
11	2
55	2
12	0
407	62
674	37
276	46
3664	49
561	53
1422	32
8165	65
3095	38
1197	14
935	6
231	3
92	399
366	153
183	226
72	30
82	0
236	6
2924	39
42	1
117	3361
85	1
162	22
659	1
103	6
1060	109
1919	19
62	17
3340	50
303	0
1782	22
424	9
185	109
0	13
0	79
0	11
0	0
106	270
0	85
4822	7481
45	7002
0	3
0	139
7	24
69	406
1	72
0	3
0	37
0	80
0	170
3	40
64	73
1467	32
117	116
219	4531
124	66
59	1
0	35
1	22
6	101
0	35
18	1055
382	37
118	0
446	6
15	0
271	2
260	9
975	11
269	2
573	10
686	8
26	0
850	94
226	90
810	12
1018	63
1581	109
339	469
21	34
126	4
121	660
620	12
362	11
1138	195
250	7
435	4
888	8
77	1
1608	63
563	7
2	53
1801	20
1471	295
73	14
60	4
96	0
1045	17
204	16
126	65
1006	14
538	91
625	344
249	47
442	9
406	6
580	116
3	7
251	33
36	1
2310	18
322	5
486	3
123	38
546	31
1159	30
27	1
552	158
58	3
733	9
83	6
1	0
76	3
226	1
102	359
38	0
173	7520
18	5211
1	100
10	1
0	19
88	268
1	27
429	74
80	14
0	41
566	21
1	3802
0	506
15	22
36	2271
71	5
35	153
958	45
945	182
5	134
257	10
694	221
257	1
213	1489
225	45
537	309
0	54
751	188
434	124
25	119
33	0
246	103
918	12
1164	387
36	1
68	9
33	5
225	2
995	318
7	0
16	166
504	117
1479	22
936	1294
136	2
177	1
75	0
54	0
3644	767
4693	95
13	622
85	1
259	4
248	22
40	0
76	0
93	24
2	0
145	5
59	3
98	52
590	120
162	0
372	3
243	1
522	40
975	157
70	1
1612	20
7	0
2	375
19	0
474	3
957	16
333	3
414	63
1874	581
23	2
430	16
177	53
231	2
28	181
0	977
7	53477
0	2814
18	1
0	85
0	76
0	42
170	57
0	37242
2	524
0	1
28	41
15	3385
0	4
0	16
0	0
0	167
70	48
53	18
229	430
2	97
13	0
3	53
168	153
131	37
52	17
282	13
19	4
715	99
91	138
36	1
0	155
0	0
121	26
293	141
0	60
156	2
88	0
354	6
137	1
7	0
133	4
232	331
3238	36
600	237
806	8
3050	128
346	29
2151	69
4	19
529	5
260	26
328	77
939	75
143	63
52	227
132	29
504	24
7626	90
85	0
173	4
423	68
296	10
847	7
51	6
92	116
151	0
544	0
239	5
121	0
325	4
3157	33
14	0
1300	16
166	695
11	4
1	3
69	330
307	2
654	3
8157	98
86	1
0	0
1	0
0	1301
0	493
1	22
1680	144
0	186
0	179
382	98
2	74
0	183
55	692
0	53496
0	34
101	1341
360	1262
0	8
0	18
51	622
0	41
0	130
0	0
0	20
0	362
1	10
0	8
1	196
50	1
53	0
96	1
38	38
20	2400
75	941
0	1068
54	494
0	175
44	12
365	24
270	42
0	2121
120	0
8	3
20	31
214	1
1740	20
469	22
86	157
359	14
120	2
104	0
1356	11
792	7
300	1
28792	303
32	38484
377	23554
18	101
309	182
125	124
171	168
159	0
1716	14
572	37
3	1
246	18
367	185
949	38
320	28
2026	7072
116	8
411	4
0	32
10439	117
89	237
3	68
358	11
0	3
0	0
22	60
7312	86
413	5249
3	1
10	45
0	2
144	20
12	40
1	5
3	0
0	0
66	18
545	167
0	59
0	39
0	144
0	0
0	0
163	50
1	20
539	53
52	30
2	250
0	50
5	16
29	572
3	1220
0	0
0	26
0	49
3	226
472	62
165	4
4254	220
255	5
140	0
49	2
185	4
1425	261
218	13
615	46
246	28
560	212
13	27
40	1
44	1
287	110
484	109
37	3
500	38
33	51
883	229
5	0
1186	9
1015	14
428	218
48	0
14	27
10038	8485
83	0
239	1
814	5
158	5
66	4
896	9
384	5
489	17
717	23
178	9
535	13
154	152
138	0
731	38
372	1
25	0
115	4
1453	42
484	21
33	0
67	8
3	1979
87	33
4	324
110	2555
439	31
6	225
243	257
0	221
0	2
74	26
20	71
0	241
0	37
0	325
0	0
5	13
6	206
4	1755
0	220
12	3
8056	64
133	239
150	12
228	149
667	15
718	17
84	143
16	59
188	3
294	5
1605	21
212	3
392	2
67	0
326	4
667	5
732	34
1439	37
92	2
87	478
45	0
51	51
135	1114
3	1
0	66
0	66
12	0
454	9
280	999
661	1099
429	4
47	888
14	354
367	24
582	1
103	1
44	1
357	5
185	1
231	2
11	0
1	0
24	1
391	23
285	6
77	0
216	16
156	17
990	16
1110	21
345	2
348	14
92	16
0	0
158	4
213	2
105	46
362	423
9	37
1511	22
92	11
1889	612
245	1
181	1
234	2
6	247
3	185
62	273
0	181
0	63
0	1
24	41
0	51
0	144
4	0
563	4
1908	20
1	125
3	8
0	87
11	81696
133	185
2	26
0	18
0	41
8	0
145	159
0	0
0	2
0	1013
1	49
188	77
60232	15385
0	137
73	406
141	223
12	0
13	64
14	34
4	0
3	0
0	3
0	0
6	8
6	4
101	46
535	568
48	252
261	145
12	11
396	1156
0	237
343	303
23	0
122	2
11	3
1	14
5	23
2	24
600	112
60	0
39	0
338	1
16	8
29	1225
43	7
10	63
0	14
417	1
0	34
0	59
0	17
0	43
0	16
19	142
0	10
0	47
0	13782
0	9
0	75
4	2
1	18043
9	20522
19	42258
2	31981
268	30
260	3
155	2
245	3
371	2
285	13
19872	238
1053	7
7	0
610	1
429	7
148	1
116	0
71	0
0	29
639	4
8	95
212	0
624	63
131	0
142	5
216	1
91	3
140	6
126	0
14	1
995	339
1344	14
12	2
1	0
1986	36
123	41
185	1
44	75
0	75
0	1062
237	0
155	0
1584	26
465	3
784	7
1726	19
18	5
261	73
691	7
95	1
62	1
248	106
51	22
169	1540
0	38
1	52340
152	3011
0	344
1	11
1	3
0	10
14	32
0	37
160	55
0	24529
3	7
0	176
424	270
0	0
3408	206
291	31
497	38
2119	26
379	2
213	2
457	5
33	0
2037	2371
879	78
8	0
136	22
55	0
8	488
117	1
13	0
2372	550
0	95
272	4
3702	52
279	4
250	4
326	8
23188	264
42	72
744	12
193	30
14	568
1830	184
119	1
1160	68
187	64
139	0
813	22
471	4
36	108
903	4
887	125
342	159
93	63
737	5
182	4
0	2
314	403
19431	188
437	1
393	7
124	0
394	7
25	8
68	17
0	12
42	0
0	92
1	28
0	18
161	57
2	53
0	1
0	124
52	71
246	8
529	149
463	82
322	119
166	104
483	97
145	1
0	14
0	0
16	0
51	2877
152	45
815	6
153	3
25	0
44	2
4430	40
824	4
18	187
3135	209
887	176
1442	11
226	24
626	24
618	2
2004	35
392	42
480	43
56	2
2119	20
244	2
4	1
632	11
163	0
1774	18
908	15
1025	9
530	8
836	6
227	9
82	10
153	6
267	922
33	6
1087	2467
1207	12
755	14
6747	76
177	3
20	1
22	1
1468	17
5946	1973
95	69
414	2
79	0
123	18
197	2
18	0
70	2
56	0
31	0
77	0
1127	18
1357	14
770	5
1026	11
170	4
75	0
222	12
6205	109
1560	226
170	81
340	8
1520	11
10	0
540	50
135	13
127	2
139	18
343	211
855	62
1048	10
37	8
13	7
1675	14
80	90
1406	11
918	13
355	6
0	132
104	1
344	74
524	8
52	1
234	2
318	2
124	2
206	0
83	7
11	12
1	2
12422	162
800	9
69	2
1000	20
35	3
198	0
66	3
308	4
6	42
1293	20
0	283
45	1
478	4
140	0
0	283
309	103
7	4
89	7
585	11
911	12
292	175
1	174
854	7
19	0
2222	762
14	1
0	0
319	30
902	19
363	21
371	196
32857	323
77	75
2468	58
108	3
256	8
96	17
32	5
628	5
163	2
913	298
91	35
168	68
575	36
62	32
96	127
5	528
1	4
39	215
0	68
2	199
15	103
5	262
8	98
130	821
0	299
1	289
26	152
173	810
0	308
64	0
589	8
225	468
4	21
1427	1172
391	36
17	21
268	4
230	9
26	30
40	23
807	10
167	0
34	0
143	77
342	308
0	183
2	32
63	120
647	7
518	5
1200	18
130	15
193	66
18	0
17	0
262	4694
0	1102
0	4436
4552	1261
25	2
855	30604
5	371
329	4
79	4
539	55
133	589
2	576
197	1
199	2
11	0
105	192
0	82
67	22441
836	10
176	3
76	3
74	3
391	4401
366	4
716	8
215	17
257	17
809	406
204	1006
2	123
1	3791
890	102
1	2441
0	91
181	1
239	147
55	56
35	115
0	170
0	0
0	23
0	99
2	4
0	23
0	5
0	11
0	33
34	10
1	68
0	14
85	173
92	44
14	27696
456	3
210	0
151	177
534	267
20	145
279	567
394	4
444	10
7	0
33	0
95	0
31	46
44	47
152	6
320	5
184	4
295	4
295	4
665	3
418	21
312	18
177	19
403	22
77	2
12	9
31	0
54	79
1007	107
361	78
47	220
408	74
186	0
989	15
1279	23
799	1301
575	257
484	5
404	1
5	0
320	2
299	4
226	3
107	130
390	173
197	20
2	102
276	5
609	16790
351	0
42	1
898	11
2009	28
9	0
193	1
280	4
161	18
2068	48
9	0
896	20
66	192
89	388
0	32
24	28
0	12
0	263
0	13
0	8
0	16
0	56
0	3
27	4
0	18
0	48
242	15
102	2
195	4
77	139
960	167
56	1
0	43
359	65
128	2
3	0
2	1
356	5
139	1
78	128
467	517
46	29
66	10
1366	17
267	5
83	73
453	30
2207	26
422	0
927	58
2	68
12	0
0	95
171	36
55	46
15	19
168	73
70	1
2677	336
399	449
162	2
94	585
524	106
7	0
61	7
126	3
173	0
681	147302
1304	18
366	1
2709	27
201	185
30	0
0	0
2764	35
1160	9
376	2
174	175
185	3
350	293
0	275
6	783
23	32
79	12
0	8
1	201
0	22
0	76
5	43
491	13
114	16
4	0
83	884
83	3
247	2
266	4
64	15
315	65
49	343
189	323
0	111
167	547
23	7
442	9
223	5
11	2
116	30
588	91
128	1151
31	115
574	3
269	2
157	1
21	1
5948	15301
123	477
453	804
0	61
17	60
0	515
131	149
26	34
39	111
1	69
24	99
43	74
710	80
537	3
185	638
0	267
0	36
0	1
1	13
1	57
2	10
55	0
51	0
256	0
29367	296
614	5
241	0
356	7
804	7
9	1601
8300	1626
34	0
197	1128
434	6
36	14
214	3
249	2
239	2
36	19
287	24
299	191
8	0
1703	4063
3	0
144	9
52	0
134	73
163	56
102	0
82	0
861	5
30	0
505	7
2	0
19	0
84	41
391	43
912	14
72	1
544	104
5423	152
155	3
48	0
119	0
111	8
2806	5576
66	0
43	2
147	4
252	2
1171	16
85	0
451	10
5	69
0	61
1	377
0	693
0	0
54	9
161	2440
3	132
1	91
1730	513
86	65
0	774
67	41443
1	8974
4	189
2	21
6	36
1	28539
935	31504
1	249
8	0
0	14
8	58
297	1
223	17
163	0
3	0
79	1
25	0
52	0
956	11
1248	8395
361	1010
1383	27
487	14
245	0
74	0
7972	76
525	4
85	1
1152	11
70	0
1247	21
157	7
160	23
324	5
184	27
229	42
296	147
334	71
339	283
1400	13
211	100
283	98
2079	761
444	14
1	29
84	8
321	211
380	3975
3	1634
5144	13622
0	59
0	16
0	7
15	20
0	3
90	72
41	11256
0	186
0	14
5	570
0	7
0	79
2	72
17	86
32	20
496	2
122	22
300	522
311	7
450	101
540	4
143	4
1569	266
1117	12
34	0
490	8
98	1
809	9
412	159
486	12
56	22
108	0
6	433
0	0
2	1648
472	115
23	3
88	5
109	0
527	159
1255	122
1087	121
8	0
405	6
207	1
95	9
5	8
10	0
52	0
0	17
25	17
109	0
329	5
201	2
77	30
774	18
1	9551
3	16651
0	4939
0	9555
9	20753
0	9558
9900	5114
11	3762
281	56
1291	94
2	141
53	28
20	75513
5	1253
0	0
0	0
0	316
246	2187
643	2913
0	33
12	1139
77	2333
21	16496
78	4
343	35
239	1
571	7
161	0
181	2
354	21
221	19
485	56
322	57
206	1
73	1
0	0
2	0
48	0
1000	14
62	0
455	4
13	6
24	5
4	8
399	5
187	10
24	15
48	2
1	6
134	267
877	12
2092	39
93	6
396	6
834	120
93	4080
0	45
45	1121
77	63
195	1335
385	1195
2899	648
0	22474
159	40
1137	100
230	144
144	1
1146	15
48	65
101	213
74	200
6078	66
99	6
51	1
16	55
10	0
1	0
441	6
745	44
0	235
0	74
78	73
0	2
1	40
51	0
87	75
28	1
490	91
25	33
82	60
0	79
0	162
40	346
85987	105077
28	231
252	271
947	195
3201	24
2042	18
166	18
357	14
229	3
200	0
174	41
0	30
25	32
245	39
802	13
79	1
316	5
530	50
732	60
59	1686
837	516
8	2658
132	3215
0	525
30	24
81	18
0	16
303	869
25	4328
331	3
204	124
450	300
1636	1694
3079	2138
1151	557
855	139
59859	108407
786	427
28	92
360	5
167	0
91	0
1359	30
55	95
79	72
386	21
92	50
123	4
1774	27
502	17
148	1
944	106
248	20
0	11641
39	27909
2	353
0	132
11	31935
19	7709
23	384
3	416
1	42
0	19
16	8
368	224
375	332
45	0
25215	347
887	8
201	248
219	71
175	2
1	0
2	0
0	42
6	23
199	3
0	14
25	87
1158	14
832	10
109	1
460	5
218	3
179	4
32	50
591	48
346	121
121	17
2	0
1067	10
70	132
214	0
527	3
392	75
1090	83
0	32
401	7
160	6
121	1
240	1
371	1
164	33
1	64
313	32
16	117
391	1075
277	1044
11	0
2	0
1	0
2324	3157
6954	770
1433	806
83	0
2446	37
585	5
1170	11
115	0
288	0
255	2
352	6
167	1
36	2
70	0
255	229
3	0
263	360
438	424
54	28
11	1
193	81
0	308
0	123
0	9
0	0
0	3
0	2982
0	21720
378	4
0	109
0	339
708	2
970	5
728	4
1420	26
32	4778
47	0
56	1
251	76
264	4
43	0
77	0
51	1
172	2
1	0
304	17
8	0
328	0
363	0
199	6
675	467
235	5
156	0
1103	9
2526	65
520	188
85	456
50	1
139	1
1224	90
102	0
1615	43
379	33
6233	64
8	0
403	2
360	56
210	1
1	0
78	5
167	1
421	9
972	18
18464	214
65	401
114	401
1611	10
3067	24
240	2
79	1
31	0
23	0
1003	61
438	3
786	2
759	15
157	1
37	0
16	200
1424	220
29	0
3	5
137	0
51	25
168	394
5	0
0	0
960	18
494	13
167	5
480	9
466	2
356	38
347	78
42	1151
999	11
14	2
17	735
1015	5
352	6
233	3
16	0
877	14
168	6
172	0
125	0
44	3
333	6
151	1
47	1
675	6
1	172
143	1
911	7
32	0
107	1
20	0
52	50
4	48
13	0
213	47
22	0
118	0
244	12
350	6
233	3
275	0
297	3
42	12
13	11
75	3
35	3
536	10
504	6
916	164
1671	21
45424	416
149	46
96	4
231	3
278	1
0	8009
33	18
304	12
130	19
589	4
1500	11
4574	38
438	10
37	5
47	5
130	1
32	213
20	0
338	107
142	3
2208	24
4	33
8947	3763
25	31
23	7
1671	27
8367	131
3001	840
6927	2644
125	806
141	39
5	725
200	165
300	4
2122	28172
10	1301
15	97931
168	2
221	10
746	80
143	0
1744	109
462	10
88	1
510	5
64	859
79	1
595	8
257	5
32	15
7	0
383	6
185	6
284	18
203	2
74	2
324	4
481	1
1187	19
0	2
1	2
108	1
9793	110
2083	30
173	8
630	94
241	10
13747	133
89	1
750	8
176	3
230	4
90	0
1284	17
64	1
1	0
175	2
178	2
188	20
18	18
434	5
137	1
159	4
368	5
679	13
88	39
243	55
611	28
332	5
203	4
75	3
4873	51
6130	70
74	2
19	0
21670	179
247	36
317	14
456	6
717	417
206	0
6073	59
141	2792
2350	1735
28	1101
505	7
63	5
39	5
30	5
270	2
38	0
186	1
3550	38
103	1
523	10
118	9
2267	47
707	6
124	330
132	1
360	20
12	0
86	2
434	250
236	45
22	435
7	341
148	846
254	1
17	0
0	271
6	2
1735	12
378	14
21721	2043
155	2703
0	223
36	2035
7	31
0	124
90	176
0	774
0	2
0	50
5	4
1	103
715	29
67	2
1451	16
1030	32
86	0
111	2
378	3
1841	27
466	78
729	103
113	641
145	634
193	1
679	7
1654	5398
120	29
658	289
8	20
0	19
2483	2121
0	17
163	17
415	269
205	3
618	4
544	33
60	41
32	41
460	7
4003	260
591	20
5	0
145	56
383	6
12	1
2	1555
813	1556
1	293
182	325
595	23
348	37
1147	46
334	4
1214	102
210	0
2	16
1	67
0	205
0	36
15	7064
36	73
15	313
0	13
25	45
5	99
0	10
6	40
198	14
623	8
239	12
29	0
0	6
85	121
0	40
77	0
330	13
17	36
95	1
508	14
313	1
985	13
11	1
380	2
1017	36
267	4
318	100
585	3
1050	20
1	1
642	2
25	0
31	0
497	6
578	2
248	3
401	12
742	15
128	2
224	3
1007	13
388	2
15	48
1253	18
39	0
34	791
0	27
0	60
0	15
2	18
2	13
0	21
0	20
38	0
50	77
190	7
1981	20
156	6
11	27
18	0
298	5
221	39
507	13
7	1
44	50
281	242
452	202
1360	226
13089	99
307	20
888	6
5	1
30	95
202	6
39	1
285	4
1199	34
4135	46
2074	74
555	6
112	1
18	0
706	12
97	5
6	0
51	0
50	0
1030	9
4034	34
135	113
121	2
566	44
9	0
106	0
833	74
163	179
67	380
174	560
1314	21
1054	362
8	130
0	0
0	11277
0	0
0	24
0	7
0	1
17	7
920	9
841	19
0	91
603	258
1	0
475	8
268	3
184	0
41	15622
804	13
0	0
0	0
0	0
0	0
30	5
328	36
107	26
29	12
0	0
405	594
315	198
143	199
823	164
234	792
128	26
132	3
108	4
169	0
452	151
4026	45
310	6
2665	26
469	4
205	40
1031	43
64	1
339	5
357	11
247	14
20884	224
2217	19
1094	8
26	0
195	1
231	26
58	9
202	1
96	582
433	586
1659	54
171	1
150	3
203	7
0	8
0	6
64	79
4	39
0	21
0	16
0	274
1	60
0	0
0	14
0	774
1131	6
2787	17
161	43
0	26
47	2
2551	28
132	465
0	84
4	221
6	76
250	65
3	96
207	514
0	224
90	582
4	266
0	51
109	98
417	5149
341	202
413	397
67	324
33	19
8	119
4	1284
426	1538
0	80
62	127
3343	3413
757	105
1527	330
610	42
379	4
778	14
11	1
2	223
0	0
0	0
0	5271
0	5
0	111
2	270
133	103917
1068	344
1671	310
199	395
668	4
1011	94
704	8
67	1
87	15
134	11
133	145
1	210
66	326
113	2
2	75
223	2
15	0
514	1419
26	307
1699	2589
124	372
698	76
398	4
1394	18
13	0
92	4
507	5
304	4
375	80
163	39
158	21
6	0
917	197
302	1
27	0
35	34
44	106
85	0
374	2
230	1
366	1
1571	1810
35	3324
398	282
126	139
648	40
276	0
15	0
261	29
86	26
134	10
338	475
876	96
6	0
7	0
154	169
68	120
0	0
132	1
25	0
158	2
246	5
85	18
96	0
169	7
229	41
70	32
179	4
3124	196
248	1
67	0
143	1
239	1
92	47
0	78
1	18
59	34
0	23
0	90
0	43
43	209
85	231
0	200
0	4
0	35
110	139
0	31
1	12
0	110
0	64
36339	153856
36	86
13	20676
921	4
731	8
9820	105
207	3
3196	92
367	1
1897	327
1543	191
427	3
371	1
332	13
2103	27
183	5
127	0
1294	11
7	27
152	10
297	2
132	7
111	5
455	4
13796	158
173	134
887	261
86	154
5	1579
2	28358
7	23383
4514	40664
303	153
8	35141
2923	39735
955	19
276	73
619	217
107	4
353	56
1	31
782	20826
342	24
209	1
38	0
832	2228
177	6
120	4
93	3
92	0
193	3
231	1
18	55
40	57
35	1
476	1
18	3
141	59
289	59
545	9
15	0
138	2
336	2
1177	81
362	571
10220	8843
273	24
652	5
564	67
12	394
212	112
0	6
0	16
0	18
107	85
35	79
0	26
1	7589
9	65
1	231
0	127
13	4
36	381
30	564
91	1748
10	104
241	27
0	12
58	87
6	12
0	83
5	15
42	92
90	57
469	4006
600	507
410	68
214	432
230	3
10	0
387	16
17	13
39	20
1143	13
0	1141
52	1
996	259
491	365
0	286
17	214
93	337
246	4
215	5
121	2
303	10
204	3
354	96
265	91
118	236
601	10
282	7
95	2
1487	176
1163	170
64	3
505	46
1293	11
10	0
292	406
50	134
20	11
1	4
0	13
1	287
0	197
2	482
17	58
0	65
730	6
30	0
1147	25
351	6
0	0
9127	95
55	0
5	229
317	359
20	229
131	386
823	40
29	687
13864	151
686	9
148	3
470	9
886	10
101	1
36	1
118	202
5	28
130	3
771	5
115	1
1353	218
205	5
365	9
405	17
113	23
1094	61
210	15
0	69
0	13
0	10
0	13
0	13
3	3
0	6
0	12
0	13
0	3
3	10
66	8
7	0
164	10
348	11
2240	28
246	3
15	2
100	0
57	11
89	381
182	393
169	400
431	1
181	259
1	296
2	9
138	150
221	28
2630	104080
485	965
47	2
15	1
207	879
8	2
8157	70499
208	1
28	108
7	2750
0	1
0	8
78	219
0	202
1	33
2	2
0	5
0	4
1	288
0	94
26	17
41	9
232	5
6	0
0	0
528	3
102	0
317	7
223	113
400	5
512	3
189	21
5	0
530	7
53	1
1592	194
150	173
263	0
2121	41
167	41
36	0
4	16
746	15
66	39
97	16
94	17
627	6
173	1
727	361
325	2
1464	12
525	1
383	6
301	5
30	0
54	0
50	0
533	8
829	3
513	3
41	0
256	34
636	44
40	0
1772	23
1632	725
1	40
0	42
114	0
34923	367
119	0
2675	32
2655	883
427	6
171	2
189	0
738	10
101	1
4708	249
97	1
1058	15
1270	9
1145	17
232	2
25	7
0	7
432	12
957	13
429	1
458	8
459	17
1028	11
25298	1445
3738	945
90	0
22	53
6	53
371	9
201	0
629	20
6	436
67	309
81	0
1482	21
357	6
215	170
135	3292
363	23
850	4
355	8
18	0
554	7
104	116
0	115
192	8
126	238
3	15
153	4
563	89
421	1
301	4
175	0
102	18
1057	28
1081	15
578	1
518	2
1	59
206	60
1025	10
289	5
105	11
51	16
82	4
245	90
42	0
87	0
9	24
376	701
1113	202
1195	15
1306	17
316	2
495	8
1144	12
7	5
3388	966
3	1015
303	3
256	231
24	234
124	241
218	50
286	3
1014	26
88	37
367	10
1744	23
27	1874
7	2567
211	5
15	593
22	682
61	14
628	27
1314	24
80	0
10	17
1097	19
5	23309
207	1
1	0
7263	103
49	0
57	0
75	2
84	1
29	3
259	422
10	42
50	35
232	43
698	7
42	2
427	436
262	113
44	0
3079	44
2126	35
275	3
1256	12
3366	28
244	3167
0	18030
1809	20
62	0
743	28
34518	345
75	0
1095	193
546	75
76	3
1301	84
1262	138
2299	22
165	0
146	0
2735	493
2088	107
943	88
598	81
556	7
189	52
205	5
56	1
627	565
739	3
167	631
1165	993
429	724
719	56
235	9
0	15
691	9
965	7
731	142
173	113
2990	4719
0	246
1	610
0	1334
28	58
75	48
767	15
44	22
181	122
802	13
294	2
98	0
23878	255
279	204
116	50
49	17
980	1541
3	246
48	50
340	16
422	210
22	2
688	9
241	186
28	30
8589	646
122	1
52	0
17	162
17	0
1093	81
0	2109
348	159
112	293
801	393
249	174
167	7
65	10
879	27
1832	20
1116	15
1392	224
6715	58
875	7
787	2
53	3
42	4
1094	706
43	0
80	1
0	0
1033	12
1062	9
559	187
87	52
84	962
424	37
0	5
1	175
18	6
0	3877
0	21
6	55
0	5
0	64
54	75
243	4
35	1
43	0
8	0
29	76
0	114
155	72
97	4
124	92
34	321
62	226
2513	38
91	0
121	0
110	1
142	10
1	10
44	49
180	145
423	362
33	2
576	54
469	5790
1	5
269	1
999	9
3	0
6	0
137	0
48	0
8	948
0	267
0	843
0	1375
0	1247
0	704
0	537
4961	1070
16	0
80	1
229	75
87	0
2946	790
193	8
581	25
501	7
1359	1253
427	8
1355	5
1835	337
3529	700
927	5
289	575
353	919
0	45
0	39
0	15
0	19
9	22
0	108
0	332
579	1207
25	182
64	22
0	78
0	204
0	59
0	0
0	30
24	45
0	110
48	409
138	10496
33	519
5	564
58	104
88	242
2	19
542	68
1008	8
235	4
519	13
870	96
11	0
54	1
30	0
328	2
443	22
6	0
263	7
24	5
346	6
1901	262
937	253
237	0
186	4
962	5
687	8
450	2
70	1
16	0
1543	21
598	30
2286	21
417	1
96	1
118	0
45	98
528	6
277	51
42	16042
292	1
93	4
2513	39
1016	6
2931	83
2350	73
76	333
977	25
477	3
491	1
52	27
216	50
3302	29
511	98
449	57
23	1
0	0
0	0
0	0
1221	8
163	10
0	718
0	12
0	0
0	0
0	0
0	2
0	450
0	210
0	64
32	74
0	13
39	0
448	10
357	14
200	11
329	7
561	18
529	5
216	1
1154	17
430	5
508	8
2537	18
231	221
110	497
49	0
1082	362
35	145
461	88
112	37272
54	69
31	23
160	37273
68	56
0	58
106	115
7	387
180	48
521	7
830	146
558	4
46	0
39	56
0	45
11	20
67	79
2	57
123	8
478	47
33885	377
19	1
565	148
79	37
909	8
8	0
995	8
69	2
2	911
1274	15
66	1
81	0
845	5
57	0
841	13
610	4
241	0
319	7
5	228
312	1
819	15
652	15
1799	23
420	165
190	6
294	1
0	14
16	69
0	20
0	0
269	120
0	57
0	10
0	450
