UniqueCount	AmbigCount
15	95
1	0
3	17
26	41
351	108
712	440
352	97
0	0
144	75
871	213
1	12
29	50
2	16
0	13
1	0
1	0
59	72
702	5
741	3
225	33
44	0
68	0
454	85
611	17
573	545
570	5
0	0
4	29
65	2
183	0
1877	1588
155	295
81	111
39	0
340	87
264	0
1347	26
4039	26
138	3
100	6
551	661
6361	57
1587	180
2201	4
44203	189
626	50
1123	0
4684	33
102	0
164	544
5877	29
246	0
430	1
36	25647
4	316
19	227
443	3
318	2
494	28
2637	19
268	0
73	2
565	7
42	0
1050	5
327	1
106	16
160	64
41672	26710
171	26
259	72
70	0
120	7
413	3
106	1
824	272
238	0
945	6
608	3
1012	188
325	2
16	0
24	12072
7	1
729	5
190	11
16	6
364	9
26	76
124	75
93	0
36	0
203	1
2	0
1039	5
559	242
43	303
140	355
103	17
445	1
493	3
198	0
2278	10
408	2
138	0
1233	0
122	0
1995	76
291	3
613	1
346	10
217	2
1	9752
1535	6046
151	36
7	98326
14	1041142
9	192642
0	4
19	183
10	481104
14	1039580
200	195
2	374836
11	13
879	32
2280	44
1621	38
691	449
2	376
373	3
43	7471
185	8
138	3
211	3
534	1
60	0
50	4510
136	2
494	6
296	2
155	2
73	0
151	1
9	0
18	1
27	1
62	3
59	22
109	0
68	0
37	0
762	214
248	7
204	0
196	3
0	0
189	224
1820	40
2008	44
0	131
97	0
134	308
20	9
37	22
3	3
4427	470
516	51
40	1
438	2
1061	2
619	1
524	0
101	1
1730	14
19	53
1	18
0	15
23	0
28	231
33	38
43	0
88	3
158	107
14	1
26	26
7	69
396	61
1280	144
630	1
443	5
429	3
1	0
6	25817
239	12
226	184
39	0
44	138
32	0
63	17
437	26
271	33
8	1943
241	4041
887	7511
14	2
176	1
392	1
533	0
761	2
1106	23
175	14
147	14
1355	4
455	2
248	7
3293	73
205	0
637	1
386	133
2194	908
895	1
12	396
709	6
1590	1845
276	2
227	0
9	3
6609	31
249	1
330	6
190	2
2519	13
12	2
444	146
30	117
364	11
226	10
43	0
0	0
4540	409
627	85
595	9
129	1
652	535
851	57
207	57
66	0
1797	342
72	0
126	22
1868	7
93	9
637	251
0	40
0	28
6	45
521	137
0	90
4	306
84	390
5	271
38	0
100	2
237	2
148	1
53	21
40	12
346	96
5	315
59	14
264	315
700	10
184	13
35	41
124	11
2	0
0	115
202	3
978	7
721	2
16	1
74	30
1	85
622	129
250	277
1111	4
137	1
141	16
656	333
681	1
323	53
0	1147
900	1438
605	177
763	48
1370	12
6485	61
101	11
292	4
45	1
0	153
452	5817
160	2011
686	3
51	0
29	118
507	3763
115	1998
444	618
251	9
40	2
57	10
1	0
0	458
167	2
775	32
224	2
410	22
641	7
1105	258
2389	1878
0	42
2032	48
217	525
1000	253
574	4
240	0
0	11986
135	1
385	2
642	55
11	1
1499	900
0	37
22	23
175	1399
9326	49
61	0
0	0
0	814
6	28
0	44
514	12
0	243
111	2
707	247
1	155
88	48
587	239
403	72
171	3
366	256
42	17
3638	518
519	92
383	20
179	96
207	1
2473	1331
946	173
246	3
14652	464
97	7
114	7
137	1
417	2
1632	9
199	2
219	5
16	0
187	3
556	1
206	11
61556	257
249	7
6635	114
177	0
357	18
481	0
542	11
1067	7
186	77
497	68
265	55
14	2
947	87
0	9167
9	7014
277	8
181	29
30	0
1995	12704
19	4
237	33
1950	1729
4783	47
36	145
709	23
1418	109
325	2
464	201
458	89
0	125
188	215
363	36
169	0
854	292
151	0
19118	99
208	23
605	7
202	847
138	10
317	10
358	1
43	1
137	0
315	0
134	75
95	3
84	0
366	1
425	5
439	8
878	1857
345	713
2	21
675	237
3	6
22	3
217	0
147	12
1023	25
1047	13
114	200
74	0
1477	24
365	4
3246	158
1084	1
5	0
57	3
24	2873
6	0
7	3
80	4
22	0
336	49
681	40
230	30
4678	32
666	45
1059	21
8923	50
3560	16
1402	12
746	0
176	0
75	367
297	148
305	288
97	45
121	3
280	0
2136	26
21	0
52	1913
114	0
216	20
648	5
128	9
1152	99
2566	11
64	9
2873	26
333	2
1467	5
491	4
165	157
0	12
0	85
0	22
0	0
63	175
0	97
5805	8024
33	7418
0	2
2	164
7	24
123	554
3	34
0	4
0	40
1	75
0	138
3	35
48	74
1908	23
125	90
190	3377
162	51
67	0
0	42
1	27
10	91
0	73
15	963
529	75
82	1
392	2
9	0
225	5
312	3
1291	9
378	0
556	0
678	8
20	0
649	73
177	71
778	4
959	52
1639	88
379	594
20	21
126	2
97	677
764	17
446	6
1037	187
333	7
536	0
1796	10
112	0
1737	59
653	1
4	52
1800	6
1329	281
88	16
71	2
85	0
1083	7
208	19
157	81
1011	6
648	128
696	398
222	20
468	3
378	0
805	190
8	5
241	13
63	1
2962	12
381	7
524	1
98	15
582	54
1321	51
47	1
767	155
57	6
1345	12
155	6
0	0
109	9
256	0
137	388
34	0
131	6137
9	4184
1	116
7	3
0	13
56	213
0	23
296	51
85	16
0	37
380	5
0	5458
0	106
11	50
22	2067
121	8
39	152
1249	26
864	137
1	89
249	3
782	241
249	0
237	1963
247	20
550	301
0	70
902	235
458	116
24	143
52	0
316	84
829	1
1046	342
31	0
103	1
36	1
336	0
942	344
15	4
6	127
434	89
1695	13
1191	1395
130	0
162	0
