UniqueCount	AmbigCount
17	82
3	0
0	17
18	26
289	83
624	421
340	95
0	0
135	84
828	167
0	13
20	71
5	6
3	10
0	2
0	2
99	83
585	6
910	8
218	20
31	1
61	0
337	53
600	14
349	491
591	9
3	0
0	25
50	2
174	1
1589	939
192	247
98	117
35	0
335	104
186	0
1510	29
4568	20
123	1
61	6
378	484
5208	59
1658	157
2014	21
45907	261
356	49
1222	5
3650	26
120	0
87	616
3773	27
148	2
385	0
26	19173
5	213
11	194
428	3
317	1
289	9
2207	21
193	2
48	0
383	3
34	0
1213	10
343	2
66	8
174	62
42279	27142
110	26
211	91
83	0
64	4
353	8
100	5
830	203
234	1
856	3
499	0
769	141
250	1
20	0
13	8635
10	0
528	2
163	4
27	1
366	5
41	69
106	66
100	0
33	0
153	1
0	0
1266	2
477	274
60	239
97	283
78	11
336	2
463	2
168	1
1719	17
322	3
132	0
1020	7
97	2
3501	147
277	3
481	6
380	17
156	1
3	19204
3087	14707
274	45
10	81765
15	798165
7	148342
1	8
22	123
7	396802
13	820690
150	123
3	296915
2	1
806	30
2628	51
1401	35
730	416
2	324
401	2
44	7239
131	10
128	1
411	9
312	3
54	1
84	6109
153	7
606	3
247	1
173	0
96	0
178	2
12	1
14	5
24	0
61	4
50	36
112	1
54	0
35	0
683	175
199	3
190	0
148	0
0	0
228	253
1535	62
1848	45
0	94
115	1
87	145
14	11
23	25
2	4
3678	422
402	79
36	0
381	1
816	2
369	3
450	4
63	0
1984	20
8	61
0	11
0	9
26	0
49	189
27	19
59	0
86	0
144	119
13	0
27	20
10	91
384	56
972	152
598	5
412	0
447	11
1	0
16	21928
172	11
211	155
31	0
39	133
16	0
87	13
378	19
239	20
3	1648
601	4821
1083	6558
8	4
146	0
385	1
459	5
797	8
919	27
122	8
62	7
1081	7
302	2
248	1
2847	96
195	6
705	4
642	173
1418	780
889	7
8	241
696	0
2569	3304
201	1
180	0
16	0
7062	61
235	1
218	5
185	1
1883	6
10	1
470	90
27	123
285	12
202	16
49	0
0	0
3549	519
522	64
873	10
134	2
549	450
730	70
161	65
66	0
1253	188
96	0
188	24
2594	21
171	3
817	278
1	34
0	36
8	54
770	176
1	62
3	259
50	307
3	240
39	0
114	0
167	0
145	4
71	25
52	10
259	84
10	323
40	13
230	326
675	16
229	17
31	37
145	14
1	0
2	120
194	1
834	8
564	3
16	1
72	37
1	79
620	119
220	236
872	9
119	1
117	16
476	373
725	9
218	70
0	1121
1198	1505
777	184
577	40
1017	3
5877	39
110	20
283	5
18	0
0	190
442	5169
132	1737
631	9
56	0
27	133
358	3581
130	1727
390	748
255	16
32	4
62	28
0	0
0	439
157	0
494	46
152	2
423	11
387	0
904	188
2565	2051
0	56
1391	46
163	338
1002	122
444	2
184	3
0	13466
136	2
391	5
848	92
18	0
1364	897
0	29
16	52
180	1411
7093	51
46	1
0	0
2	499
13	25
0	41
303	5
1	176
108	0
488	215
1	188
81	59
529	284
339	105
169	5
230	178
52	27
2767	473
499	82
405	18
167	91
262	1
2021	866
541	181
242	2
12428	386
85	5
120	5
93	2
373	3
1508	9
209	0
263	7
24	0
168	4
562	6
185	11
68563	498
264	4
6231	130
158	0
240	13
412	5
347	20
865	23
89	43
496	69
240	52
27	0
820	90
1	6814
13	6767
178	3
147	14
28	0
1121	7470
15	4
191	54
1740	1101
5039	68
63	124
596	40
1254	154
269	5
445	230
365	61
0	121
201	172
191	45
199	0
730	257
150	1
19583	152
188	13
492	7
153	593
151	3
246	8
315	2
47	0
96	1
428	8
96	36
101	3
115	0
339	2
414	4
538	5
753	2064
252	644
0	16
591	253
5	6
24	8
124	0
88	8
912	9
1049	5
108	139
52	0
1262	20
337	2
3213	147
1002	6
5	0
40	1
34	2014
5	0
12	1
72	3
15	0
423	44
425	25
267	39
4194	30
608	37
1300	38
6904	53
2816	22
1308	4
867	7
157	3
56	319
361	120
313	241
97	38
91	0
206	6
1936	34
21	0
92	3550
78	0
190	15
484	6
101	4
1132	103
1977	24
45	10
2620	22
310	5
1759	12
302	10
152	152
0	4
0	128
0	10
0	0
58	186
0	94
5053	8447
37	8162
0	6
0	175
15	32
81	343
0	49
0	5
0	32
0	97
0	155
2	28
51	70
1775	28
103	105
183	2753
124	38
96	0
0	44
0	22
11	85
0	33
24	978
417	34
114	1
376	9
9	0
242	0
180	1
1018	9
283	0
602	4
551	5
21	0
1121	104
203	99
746	11
1938	92
1839	110
430	565
26	33
160	2
132	658
679	17
323	8
875	149
279	1
245	2
691	8
104	4
1535	55
407	6
0	43
1322	12
1142	200
96	14
109	6
69	0
830	5
200	27
133	66
891	14
527	109
533	243
208	24
475	7
369	2
638	201
6	5
184	22
51	0
2395	22
283	6
465	6
96	28
360	24
1095	21
28	0
639	182
58	6
482	12
42	3
2	0
92	4
263	0
80	310
29	0
150	4636
7	3122
2	122
5	0
1	19
62	174
0	20
415	75
115	19
0	30
333	5
0	4772
0	424
8	35
14	2473
118	2
19	131
938	39
819	171
4	107
151	3
617	150
314	4
183	3392
207	34
413	237
1	44
675	198
447	120
22	119
34	0
243	88
964	4
978	333
45	0
62	1
32	1
270	3
922	339
14	0
8	123
351	79
1615	9
820	1097
129	2
153	2
64	0
57	0
3096	599
4541	58
9	535
89	0
269	1
218	16
31	0
124	0
142	16
4	0
119	1
81	0
135	102
541	143
170	0
300	1
213	1
300	30
843	118
46	0
1450	11
6	0
1	437
20	0
486	2
1147	10
352	3
443	68
2166	600
31	1
342	12
203	40
178	0
25	154
0	966
6	34548
0	2025
27	0
0	86
0	116
0	47
310	61
1	47109
1	251
0	1
31	47
15	4748
1	1
0	20
0	0
0	170
61	22
86	28
176	431
5	113
13	2
1	46
124	132
127	46
68	20
247	17
45	7
788	102
63	120
45	0
0	135
0	0
150	25
323	182
3	66
153	0
115	4
304	3
146	5
13	0
74	3
201	340
2875	23
525	241
688	7
3429	119
582	29
2068	57
1	11
500	4
332	22
283	83
845	77
155	50
88	362
229	29
376	25
7400	50
102	2
152	2
395	45
252	11
768	7
27	2
96	108
144	2
597	4
250	2
118	0
286	7
2908	25
16	0
1406	6
217	1032
14	4
0	4
57	435
300	4
767	3
7503	54
137	0
1	0
0	1
1	1343
0	380
0	11
870	56
1	159
0	118
302	116
3	38
0	207
89	980
0	35883
0	39
95	1194
336	1341
0	13
0	13
51	437
0	39
0	128
0	30
0	42
0	421
0	11
0	17
1	253
91	3
92	0
42	0
29	47
30	2978
80	1248
0	1394
60	648
0	210
68	7
360	12
254	19
0	2686
99	1
9	2
17	40
199	2
1704	11
433	16
70	184
305	30
85	1
90	1
1296	18
736	6
257	3
29903	181
54	48848
357	29909
11	98
256	135
137	157
169	242
150	0
1753	9
483	33
1	1
242	23
320	147
687	21
258	22
2117	6440
171	21
430	3
0	31
8288	50
51	190
2	58
420	8
1	7
0	0
12	21
7172	59
362	5319
2	0
8	26
0	6
201	35
9	33
1	6
4	0
0	0
86	29
442	70
0	33
0	38
3	126
0	3
0	0
163	50
0	35
473	38
63	28
3	189
0	38
0	9
30	654
3	1242
0	0
0	32
0	38
1	242
177	22
252	8
4010	208
319	1
140	2
50	2
170	1
1314	191
219	10
698	54
138	14
473	137
18	41
62	3
32	1
269	99
472	100
24	0
475	35
13	55
670	267
16	0
980	11
888	4
444	260
41	0
11	28
11581	10762
76	0
213	2
757	4
163	2
27	0
613	8
446	2
547	12
932	12
176	12
231	4
122	132
169	1
895	22
530	2
17	3
132	1
2143	55
873	41
42	5
76	3
1	758
64	24
1	290
125	2732
531	15
16	256
279	273
2	204
0	0
66	19
10	32
1	185
0	25
0	283
0	641
0	16
12	80
1	1177
0	179
14	2
7951	54
170	393
139	7
247	125
579	16
570	8
65	161
16	40
169	1
282	2
1770	14
184	1
358	7
82	0
274	2
478	2
572	13
1249	18
85	1
85	457
59	0
40	42
74	890
